"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10374727"	"2.77e-14"	"2.22e-17"	"44.172828"	"30.057826"	"4.99880917"	"Bcl11a"	"B cell CLL/lymphoma 11A (zinc finger protein)"
"10584821"	"2.78e-14"	"2.37e-17"	"-43.9845886"	"29.998949"	"-5.26152119"	"Cd3d"	"CD3 antigen, delta polypeptide"
"10585276"	"2.78e-14"	"2.46e-17"	"43.8765714"	"29.96502"	"4.9518499"	"Pou2af1"	"POU domain, class 2, associating factor 1"
"10545196"	"3.23e-14"	"2.98e-17"	"43.3122261"	"29.786043"	"4.74859875"	"Igkv4-59///Igkv4-77///Igkv4-72///Igkv4-68///Igkc///Igkv4-59///Igkv4-80///Igkv4-68"	"immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-77///immunoglobulin kappa chain variable 4-72///immunoglobulin kappa variable 4-68///immunoglobulin kappa constant///immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-80///immunoglobulin kappa variable 4-68"
"10403028"	"3.49e-14"	"3.46e-17"	"42.8858024"	"29.648865"	"5.39201884"	"Ighv1-53///Ighv1-72///LOC382693///Ighm///Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igha///Igh-VJ558"	"immunoglobulin heavy variable 1-53///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///immunoglobulin heavy constant mu///immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)"
"10551025"	"3.49e-14"	"3.50e-17"	"42.8473587"	"29.636414"	"6.36828366"	"Cd79a"	"CD79A antigen (immunoglobulin-associated alpha)"
"10360028"	"3.77e-14"	"3.93e-17"	"42.5202059"	"29.529898"	"3.62566089"	"Fcgr2b"	"Fc receptor, IgG, low affinity IIb"
"10512669"	"4.03e-14"	"4.37e-17"	"42.2196293"	"29.431136"	"6.37767233"	"Pax5"	"paired box 5"
"10538871"	"4.35e-14"	"4.88e-17"	"41.9070012"	"29.327489"	"6.73431214"	"Igkv1-133///Igkv1-135"	"immunoglobulin kappa variable 1-133///immunoglobulin kappa variable 1-135"
"10401244"	"4.92e-14"	"5.73e-17"	"-41.4623788"	"29.17843"	"-4.17742791"	"Actn1"	"actinin, alpha 1"
"10545198"	"5.00e-14"	"6.02e-17"	"41.3240052"	"29.13164"	"5.75587293"	"Igkv4-59///Igkv4-77///Igkv4-70///Igkv4-72///Igkv4-68///Igkc///Igkv19-93///Igkv4-59///Igkv4-80///Igkv4-70///Igkv4-68"	"immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-77///immunoglobulin kappa chain variable 4-70///immunoglobulin kappa chain variable 4-72///immunoglobulin kappa variable 4-68///immunoglobulin kappa constant///immunoglobulin kappa chain variable 19-93///immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-80///immunoglobulin kappa chain variable 4-70///immunoglobulin kappa variable 4-68"
"10545247"	"5.02e-14"	"6.25e-17"	"41.2245584"	"29.097894"	"6.32722673"	"Igkv6-14///Igkv6-14///Igkv6-15"	"immunoglobulin kappa variable 6-14///immunoglobulin kappa variable 6-14///immunoglobulin kappa variable 6-15"
"10575799"	"5.05e-14"	"6.48e-17"	"41.1235096"	"29.063502"	"4.82520212"	"Plcg2"	"phospholipase C, gamma 2"
"10393559"	"5.93e-14"	"7.85e-17"	"-40.5986177"	"28.88318"	"-3.50042925"	"Timp2"	"tissue inhibitor of metalloproteinase 2"
"10461605"	"5.97e-14"	"8.15e-17"	"-40.4988477"	"28.848584"	"-5.58535164"	"Ms4a4b"	"membrane-spanning 4-domains, subfamily A, member 4B"
"10439744"	"6.31e-14"	"8.86e-17"	"-40.2710632"	"28.769207"	"-5.84348737"	"Cd96"	"CD96 antigen"
"10538924"	"7.94e-14"	"1.15e-16"	"39.5824169"	"28.525885"	"4.39900487"	""	""
"10538903"	"8.72e-14"	"1.29e-16"	"39.264513"	"28.411829"	"5.05722007"	""	""
"10516966"	"8.80e-14"	"1.34e-16"	"39.1718264"	"28.378366"	"3.89657048"	"Themis2"	"thymocyte selection associated family member 2"
"10466172"	"8.97e-14"	"1.40e-16"	"39.0535084"	"28.335511"	"7.65079008"	"Ms4a1"	"membrane-spanning 4-domains, subfamily A, member 1"
"10405216"	"1.27e-13"	"2.04e-16"	"38.0917011"	"27.981273"	"5.53319712"	"Syk"	"spleen tyrosine kinase"
"10396402"	"1.34e-13"	"2.24e-16"	"-37.8556265"	"27.892694"	"-6.0189382"	"Prkch"	"protein kinase C, eta"
"10443749"	"1.34e-13"	"2.25e-16"	"-37.8379008"	"27.886017"	"-3.72440131"	"Ubash3a"	"ubiquitin associated and SH3 domain containing, A"
"10403038"	"1.46e-13"	"2.53e-16"	"37.5459354"	"27.775494"	"4.62683475"	"Ighv1-72///LOC382693///Igh-VJ558///Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igh-VJ558"	"immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///immunoglobulin heavy chain (J558 family)///immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy chain (J558 family)"
"10495781"	"1.60e-13"	"2.82e-16"	"37.2691897"	"27.669791"	"4.38059358"	"Bcar3"	"breast cancer anti-estrogen resistance 3"
"10418868"	"1.86e-13"	"3.36e-16"	"36.8402678"	"27.50412"	"5.51004171"	"Wdfy4"	"WD repeat and FYVE domain containing 4"
"10593024"	"2.05e-13"	"3.79e-16"	"-36.5414205"	"27.387343"	"-4.92607002"	"Cd3e"	"CD3 antigen, epsilon polypeptide"
"10404606"	"2.06e-13"	"3.89e-16"	"36.4783557"	"27.362557"	"5.44841239"	"Ly86"	"lymphocyte antigen 86"
"10416423"	"3.00e-13"	"5.77e-16"	"35.5256881"	"26.981927"	"4.48570683"	"5031414D18Rik"	"RIKEN cDNA 5031414D18 gene"
"10403015"	"3.32e-13"	"6.62e-16"	"35.2002466"	"26.84917"	"5.41388191"	"Ighg3///Igha///LOC105243590///Ighv1-33///Ighv1-26///Igh-VJ558"	"Immunoglobulin heavy constant gamma 3///immunoglobulin heavy constant alpha///Ig heavy chain Mem5-like///immunoglobulin heavy variable 1-33///immunoglobulin heavy variable 1-26///immunoglobulin heavy chain (J558 family)"
"10403018"	"3.32e-13"	"6.67e-16"	"35.184734"	"26.842807"	"5.7069432"	"Ighg3///Igha///Igh-VJ558///LOC105243590///Ighv1-33///Ighv1-26///Igha///Igh-VJ558"	"Immunoglobulin heavy constant gamma 3///immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)///Ig heavy chain Mem5-like///immunoglobulin heavy variable 1-33///immunoglobulin heavy variable 1-26///immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)"
"10537567"	"3.42e-13"	"7.00e-16"	"-35.0684726"	"26.795011"	"-3.51777639"	""	""
"10403060"	"3.50e-13"	"7.30e-16"	"34.9703647"	"26.754535"	"4.94005045"	"Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///Ighm///Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igha///Igh-VJ558"	"immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///immunoglobulin heavy constant mu///immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)"
"10530516"	"3.56e-13"	"7.58e-16"	"-34.883749"	"26.718692"	"-4.29889922"	"Txk"	"TXK tyrosine kinase"
"10460237"	"3.59e-13"	"7.86e-16"	"34.7996428"	"26.683788"	"5.31581949"	"Unc93b1"	"unc-93 homolog B1 (C. elegans)"
"10345509"	"3.59e-13"	"7.92e-16"	"-34.7796812"	"26.67549"	"-4.15127669"	"Zap70"	"zeta-chain (TCR) associated protein kinase"
"10545212"	"3.64e-13"	"8.40e-16"	"34.6433224"	"26.618657"	"4.47949179"	""	""
"10603551"	"3.64e-13"	"8.47e-16"	"34.6248322"	"26.61093"	"6.10139656"	"Cybb"	"cytochrome b-245, beta polypeptide"
"10415015"	"3.64e-13"	"8.48e-16"	"-34.6232523"	"26.61027"	"-4.95723831"	"Trav7-4///Trav3n-3///Trav3-3"	"T cell receptor alpha variable 7-4///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 3-3"
"10538880"	"3.74e-13"	"8.96e-16"	"34.4940226"	"26.556134"	"7.21741614"	"Igkv9-120///Igk-V1///Igk-V21///Igkv9-120///Zak///Igkv1-117///Igk-V1"	"immunoglobulin kappa chain variable 9-120///immunoglobulin kappa chain variable 1 (V1)///immunoglobulin kappa chain variable 21 (V21)///immunoglobulin kappa chain variable 9-120///sterile alpha motif and leucine zipper containing kinase AZK///immunoglobulin kappa variable 1-117///immunoglobulin kappa chain variable 1 (V1)"
"10466054"	"3.74e-13"	"9.00e-16"	"-34.4854082"	"26.552517"	"-4.49482583"	"Cd6"	"CD6 antigen"
"10589654"	"4.21e-13"	"1.03e-15"	"-34.1701957"	"26.419448"	"-3.32702267"	"Als2cl"	"ALS2 C-terminal like"
"10406928"	"4.25e-13"	"1.07e-15"	"34.0960554"	"26.387944"	"5.54767478"	"Cd180"	"CD180 antigen"
"10360018"	"4.25e-13"	"1.08e-15"	"34.075328"	"26.379122"	"5.01357078"	"Fcrla"	"Fc receptor-like A"
"10349782"	"4.46e-13"	"1.15e-15"	"33.9298006"	"26.317013"	"3.11571823"	"Nuak2"	"NUAK family, SNF1-like kinase, 2"
"10536898"	"4.49e-13"	"1.17e-15"	"33.8786483"	"26.295109"	"3.78793615"	"Irf5"	"interferon regulatory factor 5"
"10380672"	"6.54e-13"	"1.73e-15"	"-33.001032"	"25.913324"	"-4.60853666"	"Skap1"	"src family associated phosphoprotein 1"
"10414817"	"7.20e-13"	"1.94e-15"	"-32.7570791"	"25.805145"	"-3.55614985"	""	""
"10393573"	"7.88e-13"	"2.15e-15"	"-32.5266123"	"25.702106"	"-3.45304033"	"Lgals3bp"	"lectin, galactoside-binding, soluble, 3 binding protein"
"10403054"	"8.08e-13"	"2.24e-15"	"32.4394789"	"25.662935"	"3.63921466"	""	""
"10584628"	"8.75e-13"	"2.46e-15"	"-32.2356246"	"25.570825"	"-5.17928032"	"Thy1"	"thymus cell antigen 1, theta"
"10403063"	"1.17e-12"	"3.34e-15"	"31.5757205"	"25.268099"	"4.3521609"	"Igha///Igh-VJ558"	"immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)"
"10454632"	"1.17e-12"	"3.37e-15"	"-31.5574608"	"25.259622"	"-4.01001424"	"Camk4"	"calcium/calmodulin-dependent protein kinase IV"
"10414728"	"1.19e-12"	"3.48e-15"	"-31.4942264"	"25.230222"	"-3.61425744"	"Trav3n-3///Trav3-3"	"T cell receptor alpha variable 3N-3///T cell receptor alpha variable 3-3"
"10356475"	"1.19e-12"	"3.53e-15"	"-31.4641004"	"25.216193"	"-3.24177324"	"Arl4c"	"ADP-ribosylation factor-like 4C"
"10492971"	"1.30e-12"	"3.91e-15"	"31.2443436"	"25.113397"	"4.4693024"	"Fcrl1"	"Fc receptor-like 1"
"10545215"	"1.33e-12"	"4.06e-15"	"31.1655802"	"25.076357"	"5.63886171"	"Igk-V28"	"immunoglobulin kappa chain variable 28 (V28)"
"10568174"	"1.42e-12"	"4.38e-15"	"-31.0063537"	"25.001158"	"-3.36197353"	"Spn"	"sialophorin"
"10422321"	"1.47e-12"	"4.60e-15"	"-30.9069533"	"24.953996"	"-3.22665651"	"Dzip1"	"DAZ interacting protein 1"
"10352000"	"1.55e-12"	"4.91e-15"	"30.7721349"	"24.889758"	"5.37274099"	"Kmo"	"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)"
"10418848"	"1.75e-12"	"5.62e-15"	"30.4935398"	"24.756018"	"4.88634389"	"Wdfy4"	"WD repeat and FYVE domain containing 4"
"10414741"	"1.75e-12"	"5.69e-15"	"-30.4671269"	"24.743268"	"-3.37882519"	"Tcra-V22.1"	"T cell receptor alpha, variable 22.1"
"10403048"	"1.97e-12"	"6.47e-15"	"30.205204"	"24.61617"	"5.45600166"	"Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igh-VJ558///Ighm///Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igha///Ighv1-2///Igh-VJ558///Ighm"	"immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy chain (J558 family)///immunoglobulin heavy constant mu///immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy constant alpha///immunoglobulin heavy variable 1-2///immunoglobulin heavy chain (J558 family)///immunoglobulin heavy constant mu"
"10545187"	"1.99e-12"	"6.62e-15"	"30.1593452"	"24.593791"	"4.95820007"	"Igkv4-59///Igkv4-70///Igkc///Igkv4-59///Igkv4-80///Igkv4-70"	"immunoglobulin kappa variable 4-59///immunoglobulin kappa chain variable 4-70///immunoglobulin kappa constant///immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-80///immunoglobulin kappa chain variable 4-70"
"10381096"	"1.99e-12"	"6.74e-15"	"-30.1232814"	"24.576166"	"-5.81313196"	"Igfbp4"	"insulin-like growth factor binding protein 4"
"10403034"	"1.99e-12"	"6.78e-15"	"30.1112745"	"24.570293"	"5.50648158"	"Igha///Igh-VJ558"	"immunoglobulin heavy constant alpha///immunoglobulin heavy chain (J558 family)"
"10545184"	"1.99e-12"	"6.87e-15"	"30.0839054"	"24.556896"	"5.21953559"	"Igkv4-59///Igkv4-70///Igkc///Igkv4-59///Igkv4-80"	"immunoglobulin kappa variable 4-59///immunoglobulin kappa chain variable 4-70///immunoglobulin kappa constant///immunoglobulin kappa variable 4-59///immunoglobulin kappa variable 4-80"
"10414548"	"2.01e-12"	"7.02e-15"	"30.0400326"	"24.535392"	"5.45258276"	"Rnase6"	"ribonuclease, RNase A family, 6"
"10503098"	"2.10e-12"	"7.42e-15"	"29.9297305"	"24.481175"	"6.33946929"	"Lyn"	"LYN proto-oncogene, Src family tyrosine kinase"
"10545242"	"2.28e-12"	"8.13e-15"	"29.7441121"	"24.389439"	"3.65585298"	"Igkv6-20///Igk-V28///Igkv6-20"	"immunoglobulin kappa variable 6-20///immunoglobulin kappa chain variable 28 (V28)///immunoglobulin kappa variable 6-20"
"10409502"	"2.30e-12"	"8.29e-15"	"29.7052809"	"24.370168"	"3.68043464"	"Dok3"	"docking protein 3"
"10511416"	"2.40e-12"	"8.77e-15"	"-29.5925385"	"24.31406"	"-3.1448771"	"Tox"	"thymocyte selection-associated high mobility group box"
"10414955"	"2.78e-12"	"1.03e-14"	"-29.2810825"	"24.157832"	"-2.65027124"	"Trav9d-3///Trav3n-3///Trav9d-4///Trav3-3"	"T cell receptor alpha variable 9D-3///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 9D-4///T cell receptor alpha variable 3-3"
"10408557"	"2.85e-12"	"1.06e-14"	"29.2121716"	"24.12302"	"4.72450992"	"Serpinb1a"	"serine (or cysteine) peptidase inhibitor, clade B, member 1a"
"10375358"	"3.24e-12"	"1.22e-14"	"28.9378553"	"23.983546"	"5.88986108"	""	""
"10503107"	"3.66e-12"	"1.39e-14"	"28.6832374"	"23.85279"	"4.87623093"	"6330407A03Rik"	"RIKEN cDNA 6330407A03 gene"
"10481574"	"3.66e-12"	"1.41e-14"	"-28.6630566"	"23.842372"	"-2.68840048"	"Fam78a"	"family with sequence similarity 78, member A"
"10559454"	"4.17e-12"	"1.62e-14"	"28.3917595"	"23.701545"	"3.56326655"	"Gm15448///Gm10693///Pirb///Pira7///Pira6///Pira4///Lilra6///Pira2///Pira11///Pira1"	"predicted gene 15448///predicted pseudogene 10693///paired Ig-like receptor B///paired-Ig-like receptor A7///paired-Ig-like receptor A6///paired-Ig-like receptor A4///leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6///paired-Ig-like receptor A2///paired-Ig-like receptor A11///paired-Ig-like receptor A1"
"10478678"	"4.34e-12"	"1.71e-14"	"28.2968331"	"23.651925"	"2.84743722"	"Cd40"	"CD40 antigen"
"10501046"	"4.62e-12"	"1.83e-14"	"-28.158547"	"23.579315"	"-4.32205178"	"Gm10673"	"predicted gene 10673"
"10535389"	"4.71e-12"	"1.89e-14"	"28.101399"	"23.549195"	"3.53633288"	"Rnf216"	"ring finger protein 216"
"10576034"	"4.79e-12"	"1.94e-14"	"28.0522173"	"23.523221"	"3.63215286"	"Irf8"	"interferon regulatory factor 8"
"10389719"	"4.91e-12"	"2.01e-14"	"27.9850697"	"23.487679"	"3.33628326"	"Scpep1"	"serine carboxypeptidase 1"
"10426315"	"4.97e-12"	"2.05e-14"	"27.9450715"	"23.466464"	"5.32731971"	"Lrrk2"	"leucine-rich repeat kinase 2"
"10414760"	"5.01e-12"	"2.09e-14"	"-27.9119882"	"23.448892"	"-2.58226194"	"Trav9d-3///Trav3n-3///Trav9d-4///Trav3-3"	"T cell receptor alpha variable 9D-3///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 9D-4///T cell receptor alpha variable 3-3"
"10402991"	"6.31e-12"	"2.66e-14"	"27.4604042"	"23.206757"	"3.9376301"	"Ighg///Igh-VX24///Igh-VX24///Ighm"	"Immunoglobulin heavy chain (gamma polypeptide)///immunoglobulin heavy chain (X24 family)///immunoglobulin heavy chain (X24 family)///immunoglobulin heavy constant mu"
"10549506"	"6.34e-12"	"2.70e-14"	"27.4354317"	"23.193242"	"4.66268403"	"Dennd5b"	"DENN/MADD domain containing 5B"
"10545175"	"6.78e-12"	"2.91e-14"	"27.2941718"	"23.116544"	"5.39130858"	"Igkv10-96///Igkj1///Igkv10-96"	"immunoglobulin kappa variable 10-96///immunoglobulin kappa joining 1///immunoglobulin kappa variable 10-96"
"10545173"	"6.79e-12"	"2.94e-14"	"27.273977"	"23.105544"	"5.8845197"	"Igkv10-96"	"immunoglobulin kappa variable 10-96"
"10533007"	"6.86e-12"	"3.00e-14"	"-27.2387757"	"23.08635"	"-2.32564329"	"Ccdc64"	"coiled-coil domain containing 64"
"10549162"	"7.64e-12"	"3.37e-14"	"-27.0251506"	"22.969291"	"-4.19108517"	"St8sia1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"10474181"	"8.75e-12"	"3.89e-14"	"-26.7625337"	"22.824022"	"-2.66256173"	"Abtb2"	"ankyrin repeat and BTB (POZ) domain containing 2"
"10443506"	"8.81e-12"	"3.96e-14"	"26.7325507"	"22.80734"	"2.92283636"	"Fgd2"	"FYVE, RhoGEF and PH domain containing 2"
"10565994"	"8.94e-12"	"4.05e-14"	"-26.6903872"	"22.783846"	"-5.86251742"	"Art2b"	"ADP-ribosyltransferase 2b"
"10403558"	"9.05e-12"	"4.14e-14"	"26.6526039"	"22.76276"	"3.31399199"	"Ero1lb"	"ERO1-like beta (S. cerevisiae)"
"10414940"	"9.32e-12"	"4.30e-14"	"-26.5842934"	"22.724556"	"-3.45032293"	"Tcra-V22.1"	"T cell receptor alpha, variable 22.1"
"10545208"	"1.02e-11"	"4.75e-14"	"26.4050728"	"22.623824"	"3.94546712"	""	""
"10573419"	"1.10e-11"	"5.18e-14"	"26.2512566"	"22.536788"	"3.13857654"	"Lyl1"	"lymphoblastomic leukemia 1"
"10473809"	"1.13e-11"	"5.37e-14"	"26.1890081"	"22.501411"	"4.52278129"	"Spi1"	"spleen focus forming virus (SFFV) proviral integration oncogene"
"10606694"	"1.13e-11"	"5.41e-14"	"26.1750755"	"22.49348"	"4.50545307"	"Btk"	"Bruton agammaglobulinemia tyrosine kinase"
"10412123"	"1.34e-11"	"6.45e-14"	"25.8649548"	"22.315792"	"2.96275306"	"Ncf2///Ncf2"	"neutrophil cytosolic factor 2///neutrophil cytosolic factor 2"
"10375019"	"1.38e-11"	"6.70e-14"	"-25.7976608"	"22.276937"	"-4.30320924"	"Nsg2"	"neuron specific gene family member 2"
"10567626"	"1.39e-11"	"6.80e-14"	"25.7731704"	"22.26277"	"2.8876161"	"Gga2"	"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"10462818"	"1.47e-11"	"7.28e-14"	"25.6552195"	"22.194338"	"3.25394088"	"Hhex"	"hematopoietically expressed homeobox"
"10382449"	"1.58e-11"	"7.87e-14"	"-25.5183078"	"22.114488"	"-2.26200781"	"Rab37"	"RAB37, member RAS oncogene family"
"10438415"	"1.59e-11"	"8.00e-14"	"25.4907862"	"22.098382"	"5.0057183"	"2010309G21Rik///Iglv1///Iglc1///Iglv2///2010309G21Rik///Iglv1"	"RIKEN cDNA 2010309G21 gene///immunoglobulin lambda variable 1///immunoglobulin lambda constant 1///immunoglobulin lambda variable 2///RIKEN cDNA 2010309G21 gene///immunoglobulin lambda variable 1"
"10547985"	"1.59e-11"	"8.06e-14"	"-25.4773645"	"22.090521"	"-3.54384038"	"Cd27"	"CD27 antigen"
"10472022"	"1.66e-11"	"8.46e-14"	"-25.3945046"	"22.041892"	"-2.86193209"	"Lypd6b"	"LY6/PLAUR domain containing 6B"
"10478219"	"1.70e-11"	"8.73e-14"	"-25.341354"	"22.010612"	"-2.65853492"	"Plcg1"	"phospholipase C, gamma 1"
"10552697"	"1.70e-11"	"8.81e-14"	"25.3248037"	"22.000857"	"3.85402835"	"Napsa"	"napsin A aspartic peptidase"
"10349834"	"1.74e-11"	"9.07e-14"	"25.2745103"	"21.971174"	"3.02200701"	"Pik3c2b"	"phosphoinositide-3-kinase, class 2, beta polypeptide"
"10412078"	"1.75e-11"	"9.20e-14"	"25.250099"	"21.956744"	"3.60726222"	"Gapt"	"Grb2-binding adaptor, transmembrane"
"10465246"	"1.79e-11"	"9.46e-14"	"-25.2032027"	"21.928982"	"-2.10413922"	"Frmd8"	"FERM domain containing 8"
"10407173"	"1.79e-11"	"9.58e-14"	"-25.18193"	"21.91637"	"-3.30786882"	"Il6st"	"interleukin 6 signal transducer"
"10362350"	"1.87e-11"	"1.00e-13"	"-25.1016247"	"21.868661"	"-4.76849992"	"Themis"	"thymocyte selection associated"
"10429520"	"1.97e-11"	"1.07e-13"	"24.9927294"	"21.80371"	"5.26317265"	"Ly6d"	"lymphocyte antigen 6 complex, locus D"
"10414929"	"1.97e-11"	"1.08e-13"	"-24.9854161"	"21.799337"	"-3.6921743"	"Trav7-4///Trav3n-3///Trav7d-4///Trav3-3"	"T cell receptor alpha variable 7-4///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 7D-4///T cell receptor alpha variable 3-3"
"10533993"	"1.97e-11"	"1.08e-13"	"24.9703708"	"21.790337"	"2.13802697"	"Slc15a4"	"solute carrier family 15, member 4"
"10378697"	"2.60e-11"	"1.44e-13"	"24.4984538"	"21.505122"	"3.70787426"	"Myo1c"	"myosin IC"
"10586781"	"2.85e-11"	"1.59e-13"	"24.3320525"	"21.403182"	"4.68104698"	"Myo1e"	"myosin IE"
"10411235"	"2.89e-11"	"1.62e-13"	"-24.2992105"	"21.382977"	"-2.62288103"	"Iqgap2"	"IQ motif containing GTPase activating protein 2"
"10551169"	"2.96e-11"	"1.67e-13"	"24.2472883"	"21.350975"	"2.51878764"	"B3gnt8"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"10414769"	"2.99e-11"	"1.70e-13"	"-24.2197132"	"21.33395"	"-2.80051889"	"Trav12-2///Trav12n-2///Trav12-2///Trav12n-1///Trav12-1"	"T cell receptor alpha variable 12-2///T cell receptor alpha variable 12N-2///T cell receptor alpha variable 12-2///T cell receptor alpha variable 12N-1///T cell receptor alpha variable 12-1"
"10545202"	"3.04e-11"	"1.74e-13"	"24.1804965"	"21.309703"	"3.05074283"	""	""
"10559467"	"3.16e-11"	"1.82e-13"	"24.1054773"	"21.263205"	"4.26307444"	"Gm15448///Gm10693///Pirb///Pira7///Pira6///Pira4///Lilra6///Pira2///Pira11///Pira1"	"predicted gene 15448///predicted pseudogene 10693///paired Ig-like receptor B///paired-Ig-like receptor A7///paired-Ig-like receptor A6///paired-Ig-like receptor A4///leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6///paired-Ig-like receptor A2///paired-Ig-like receptor A11///paired-Ig-like receptor A1"
"10551587"	"3.26e-11"	"1.89e-13"	"-24.0442962"	"21.225174"	"-2.10760429"	"Rinl"	"Ras and Rab interactor-like"
