"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10403015"	"1.31e-10"	"8.91e-14"	"14.0635265"	"21.467063"	"2.65457424"	"Ighg3///Igha///LOC105243590///Ighv1-33///Ighv1-26///Igh-VJ558"	"Immunoglobulin heavy constant gamma 3///immunoglobulin heavy constant alpha///Ig heavy chain Mem5-like///immunoglobulin heavy variable 1-33///immunoglobulin heavy variable 1-26///immunoglobulin heavy chain (J558 family)"
"10576034"	"1.68e-10"	"1.24e-13"	"13.8660368"	"21.149531"	"2.95699068"	"Irf8"	"interferon regulatory factor 8"
"10481147"	"1.68e-10"	"1.28e-13"	"-13.8465899"	"21.118048"	"-0.97619993"	"Surf4"	"surfeit gene 4"
"10518927"	"2.21e-10"	"1.78e-13"	"-13.6531009"	"20.802678"	"-1.507677"	"Kcnab2"	"potassium voltage-gated channel, shaker-related subfamily, beta member 2"
"10460517"	"2.59e-10"	"2.23e-13"	"-13.5196803"	"20.58294"	"-0.97981361"	"Brms1"	"breast cancer metastasis-suppressor 1"
"10405287"	"2.59e-10"	"2.28e-13"	"-13.5062943"	"20.560791"	"-1.30128039"	"Higd2a"	"HIG1 domain family, member 2A"
"10375360"	"3.10e-10"	"2.86e-13"	"13.3748106"	"20.342218"	"5.34501996"	"Ebf1"	"early B cell factor 1"
"10405935"	"3.96e-10"	"3.81e-13"	"-13.2099108"	"20.065483"	"-0.69644645"	"Gm5779///Rplp0"	"ribosomal protein, large, P0 pseudogene///ribosomal protein, large, P0"
"10415282"	"4.44e-10"	"4.46e-13"	"-13.1210853"	"19.915198"	"-1.34138463"	"Psme1"	"proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)"
"10463355"	"4.54e-10"	"4.74e-13"	"-13.0862242"	"19.855982"	"-1.59406024"	"Scd2"	"stearoyl-Coenzyme A desaturase 2"
"10364744"	"5.02e-10"	"5.43e-13"	"-13.0083631"	"19.723244"	"-1.26067563"	"Ndufs7"	"NADH dehydrogenase (ubiquinone) Fe-S protein 7"
"10407940"	"5.56e-10"	"6.25e-13"	"-12.9292838"	"19.587746"	"-6.78727782"	"Trgv2///Tcrg-V6///Tcrg-V4///Trgv2"	"T cell receptor gamma variable 2///T cell receptor gamma, variable 6///T cell receptor gamma, variable 4///T cell receptor gamma variable 2"
"10403821"	"5.60e-10"	"6.51e-13"	"-12.9060498"	"19.547804"	"-6.64354593"	"Tcrg-V6///Tcrg-V4///Trgv2"	"T cell receptor gamma, variable 6///T cell receptor gamma, variable 4///T cell receptor gamma variable 2"
"10442435"	"6.03e-10"	"7.25e-13"	"-12.8454793"	"19.443396"	"-1.18386887"	"Rnps1"	"ribonucleic acid binding protein S1"
"10444761"	"6.20e-10"	"7.71e-13"	"-12.8111663"	"19.384068"	"-0.84545907"	"Ddx39b"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B"
"10521174"	"7.06e-10"	"9.07e-13"	"-12.7206611"	"19.22695"	"-0.90682072"	"Rnf4"	"ring finger protein 4"
"10543080"	"7.20e-10"	"9.53e-13"	"-12.6930011"	"19.178748"	"-1.21515851"	"Rnps1"	"ribonucleic acid binding protein S1"
"10419691"	"7.34e-10"	"1.00e-12"	"-12.6650324"	"19.12992"	"-0.98922292"	"Mettl3"	"methyltransferase like 3"
"10543846"	"7.41e-10"	"1.05e-12"	"-12.64008"	"19.086284"	"-1.35649751"	"Slc35b4"	"solute carrier family 35, member B4"
"10403346"	"7.41e-10"	"1.07e-12"	"-12.6283638"	"19.065771"	"-1.00003485"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10400030"	"7.98e-10"	"1.23e-12"	"-12.5508146"	"18.9296"	"-1.25673629"	"Bzw2"	"basic leucine zipper and W2 domains 2"
"10360578"	"7.98e-10"	"1.24e-12"	"-12.5491964"	"18.926751"	"-1.00389003"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10403048"	"7.98e-10"	"1.25e-12"	"12.5433357"	"18.916432"	"2.57654685"	"Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igh-VJ558///Ighm///Ighv1-53///Ighv1-62///Ighv1-72///LOC382693///V165-D-J-C mu///Igha///Ighv1-2///Igh-VJ558///Ighm"	"immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy chain (J558 family)///immunoglobulin heavy constant mu///immunoglobulin heavy variable 1-53///immunoglobulin heavy variable V1-62///immunoglobulin heavy variable 1-72///immunoglobulin heavy chain-like///IgM variable region///immunoglobulin heavy constant alpha///immunoglobulin heavy variable 1-2///immunoglobulin heavy chain (J558 family)///immunoglobulin heavy constant mu"
"10510462"	"8.98e-10"	"1.44e-12"	"-12.4640301"	"18.7764"	"-1.01263115"	"Trmt112"	"tRNA methyltransferase 11-2"
"10507976"	"9.42e-10"	"1.60e-12"	"-12.4074649"	"18.67608"	"-1.1739633"	"Yrdc"	"yrdC domain containing (E.coli)"
"10531284"	"9.42e-10"	"1.60e-12"	"-12.4071414"	"18.675505"	"-1.00978172"	"Trmt112"	"tRNA methyltransferase 11-2"
"10590245"	"9.42e-10"	"1.63e-12"	"-12.3984438"	"18.660047"	"-0.87419437"	"Slc25a38"	"solute carrier family 25, member 38"
"10383556"	"9.68e-10"	"1.75e-12"	"-12.3569743"	"18.586222"	"-1.33274354"	"Fn3krp"	"fructosamine 3 kinase related protein"
"10471715"	"9.68e-10"	"1.77e-12"	"-12.351926"	"18.577222"	"-1.27185673"	"Mrrf"	"mitochondrial ribosome recycling factor"
"10561712"	"9.68e-10"	"1.79e-12"	"-12.3469226"	"18.568298"	"-1.96944189"	"Spint2"	"serine protease inhibitor, Kunitz type 2"
"10348456"	"9.90e-10"	"1.87e-12"	"-12.3224741"	"18.524653"	"-1.10060473"	"Cops8"	"COP9 signalosome subunit 8"
"10477630"	"1.09e-09"	"2.12e-12"	"-12.2533945"	"18.400957"	"-1.23613827"	"Dynlrb1"	"dynein light chain roadblock-type 1"
"10350102"	"1.09e-09"	"2.14e-12"	"-12.2488422"	"18.392786"	"-0.92412329"	"Ptpn7"	"protein tyrosine phosphatase, non-receptor type 7"
"10440099"	"1.17e-09"	"2.36e-12"	"12.1966414"	"18.298917"	"2.08833014"	"St3gal6"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"10432509"	"1.35e-09"	"2.77e-12"	"-12.1096716"	"18.141816"	"-1.65166941"	"Uxt"	"ubiquitously expressed transcript"
"10456995"	"1.60e-09"	"3.35e-12"	"-12.0069365"	"17.955086"	"-0.8176998"	"Txnl4a"	"thioredoxin-like 4A"
"10600973"	"1.60e-09"	"3.48e-12"	"-11.9865387"	"17.917862"	"-1.34315652"	"Igbp1"	"immunoglobulin (CD79A) binding protein 1"
"10581027"	"1.60e-09"	"3.48e-12"	"-11.9862653"	"17.917363"	"-0.60851319"	"Gm5779///Rplp0"	"ribosomal protein, large, P0 pseudogene///ribosomal protein, large, P0"
"10471062"	"1.60e-09"	"3.52e-12"	"-11.9800254"	"17.905966"	"-0.9736612"	"Ntmt1"	"N-terminal Xaa-Pro-Lys N-methyltransferase 1"
"10529028"	"1.66e-09"	"3.72e-12"	"-11.9510849"	"17.853045"	"-0.99654169"	"Ost4"	"oligosaccharyltransferase complex subunit 4 (non-catalytic)"
"10433691"	"1.71e-09"	"3.91e-12"	"-11.9247559"	"17.804813"	"-1.67086752"	"Ntan1"	"N-terminal Asn amidase"
"10545135"	"1.73e-09"	"4.03e-12"	"-11.9088524"	"17.775639"	"-3.0020554"	"Il12rb2"	"interleukin 12 receptor, beta 2"
"10544855"	"1.76e-09"	"4.16e-12"	"-11.8914179"	"17.743622"	"-0.99812206"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10505090"	"1.83e-09"	"4.41e-12"	"-11.8607524"	"17.687219"	"-0.98859996"	"Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10454984"	"2.15e-09"	"5.27e-12"	"-11.766783"	"17.513677"	"-1.39116835"	"Wdr55"	"WD repeat domain 55"
"10458428"	"2.25e-09"	"5.59e-12"	"-11.736029"	"17.456648"	"-1.57417721"	"Uxt"	"ubiquitously expressed transcript"
"10502205"	"2.32e-09"	"5.87e-12"	"-11.7099872"	"17.408269"	"-1.1400665"	"Hadh"	"hydroxyacyl-Coenzyme A dehydrogenase"
"10414522"	"2.64e-09"	"6.88e-12"	"-11.6263615"	"17.252353"	"-1.19745528"	"Apex1"	"apurinic/apyrimidinic endonuclease 1"
"10419736"	"2.64e-09"	"7.09e-12"	"-11.6110278"	"17.223672"	"-1.81097056"	"Dad1"	"defender against cell death 1"
"10404606"	"2.64e-09"	"7.10e-12"	"11.6100396"	"17.221822"	"3.69416485"	"Ly86"	"lymphocyte antigen 86"
"10502335"	"2.64e-09"	"7.11e-12"	"11.6095009"	"17.220814"	"1.56652553"	"Bank1"	"B cell scaffold protein with ankyrin repeats 1"
"10450640"	"2.80e-09"	"7.63e-12"	"-11.5728966"	"17.152224"	"-1.58227564"	"Mrps18b"	"mitochondrial ribosomal protein S18B"
"10385495"	"2.91e-09"	"8.09e-12"	"-11.5419389"	"17.094085"	"-1.39205178"	"Cdk2ap1"	"CDK2 (cyclin-dependent kinase 2)-associated protein 1"
"10345909"	"2.91e-09"	"8.16e-12"	"-11.5373998"	"17.085551"	"-0.98799079"	"LOC102640295///Gm8580///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10375145"	"2.93e-09"	"8.35e-12"	"-11.5260001"	"17.064107"	"-2.36993158"	"Lcp2"	"lymphocyte cytosolic protein 2"
"10590972"	"3.07e-09"	"8.87e-12"	"-11.4945685"	"17.004896"	"-1.40387405"	"Mif"	"macrophage migration inhibitory factor"
"10498117"	"3.07e-09"	"9.01e-12"	"-11.4864128"	"16.989513"	"-0.97052568"	"Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10436694"	"3.14e-09"	"9.39e-12"	"-11.4645665"	"16.948265"	"-0.64668837"	"Rplp0"	"ribosomal protein, large, P0"
"10403079"	"3.14e-09"	"9.46e-12"	"11.4611765"	"16.94186"	"2.00092583"	""	""
"10428353"	"3.16e-09"	"9.73e-12"	"-11.4461926"	"16.913529"	"-1.29206718"	"Lrp12"	"low density lipoprotein-related protein 12"
"10402316"	"3.16e-09"	"9.77e-12"	"-11.4442672"	"16.909886"	"-0.96769921"	"Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10516620"	"3.70e-09"	"1.16e-11"	"-11.3566295"	"16.743605"	"-2.74935405"	"Lck"	"lymphocyte protein tyrosine kinase"
"10366522"	"4.07e-09"	"1.29e-11"	"-11.3008216"	"16.637219"	"-0.98634165"	"Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10416082"	"4.07e-09"	"1.31e-11"	"-11.2951728"	"16.62643"	"-1.14858992"	"Trim35"	"tripartite motif-containing 35"
"10559820"	"4.20e-09"	"1.36e-11"	"-11.2721877"	"16.582484"	"-1.2630139"	"Zfp954"	"zinc finger protein 954"
"10457922"	"4.39e-09"	"1.44e-11"	"-11.2437156"	"16.527956"	"-0.98352013"	"Gm8580///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10583142"	"4.59e-09"	"1.53e-11"	"-11.2138128"	"16.470579"	"-0.92625246"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10531208"	"4.61e-09"	"1.55e-11"	"-11.2056185"	"16.454836"	"-0.97570894"	"Cox18"	"cytochrome c oxidase assembly protein 18"
"10441361"	"4.71e-09"	"1.62e-11"	"11.1856118"	"16.416364"	"1.23791432"	"Tiam2"	"T cell lymphoma invasion and metastasis 2"
"10562647"	"4.71e-09"	"1.63e-11"	"-11.1828155"	"16.410983"	"-0.97358237"	"Gm8580///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10396608"	"4.86e-09"	"1.70e-11"	"11.1613947"	"16.369728"	"2.12123386"	"Syne2"	"spectrin repeat containing, nuclear envelope 2"
"10434029"	"4.90e-09"	"1.76e-11"	"-11.142093"	"16.332505"	"-0.86067737"	"Lztr1"	"leucine-zipper-like transcriptional regulator, 1"
"10556583"	"4.90e-09"	"1.76e-11"	"11.1411848"	"16.330752"	"2.62875648"	"Nucb2"	"nucleobindin 2"
"10370708"	"4.90e-09"	"1.77e-11"	"-11.1394892"	"16.32748"	"-1.09608671"	"Polr2e"	"polymerase (RNA) II (DNA directed) polypeptide E"
"10350044"	"5.18e-09"	"1.89e-11"	"-11.1060185"	"16.262809"	"-0.9350644"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10476093"	"5.31e-09"	"1.96e-11"	"-11.0877944"	"16.227538"	"-1.06717476"	"Nop56"	"NOP56 ribonucleoprotein"
"10425410"	"5.46e-09"	"2.04e-11"	"-11.0681829"	"16.189534"	"-2.12894519"	"Grap2"	"GRB2-related adaptor protein 2"
"10589196"	"5.49e-09"	"2.10e-11"	"-11.0530571"	"16.16019"	"-1.24102465"	"Uqcrc1"	"ubiquinol-cytochrome c reductase core protein 1"
"10565072"	"5.49e-09"	"2.11e-11"	"-11.0495864"	"16.153453"	"-0.89450828"	"Sec11a"	"SEC11 homolog A, signal peptidase complex subunit"
"10396511"	"5.49e-09"	"2.12e-11"	"11.0492599"	"16.152819"	"1.57177989"	"Syne2"	"spectrin repeat containing, nuclear envelope 2"
"10401667"	"5.54e-09"	"2.19e-11"	"-11.0309995"	"16.117346"	"-1.02375106"	"0610007P14Rik"	"RIKEN cDNA 0610007P14 gene"
"10454733"	"5.54e-09"	"2.19e-11"	"-11.0309168"	"16.117185"	"-0.9475858"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10520362"	"5.54e-09"	"2.20e-11"	"-11.0289317"	"16.113326"	"-1.23184998"	"Insig1"	"insulin induced gene 1"
"10361200"	"5.87e-09"	"2.35e-11"	"-10.9955109"	"16.048283"	"-0.98972785"	"Diexf"	"digestive organ expansion factor homolog (zebrafish)"
"10525506"	"5.96e-09"	"2.42e-11"	"-10.9814239"	"16.020825"	"-0.77167622"	"Psmd9"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9"
"10356880"	"5.96e-09"	"2.50e-11"	"10.9654989"	"15.989753"	"2.08779693"	"St8sia4///St8sia4"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4///ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"10535626"	"5.96e-09"	"2.52e-11"	"-10.9611544"	"15.981271"	"-0.91269913"	"Gm13213///4931440P22Rik///Rpl29"	"predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10404359"	"5.96e-09"	"2.52e-11"	"-10.9607712"	"15.980523"	"-1.77374913"	"Mboat1"	"membrane bound O-acyltransferase domain containing 1"
"10396402"	"5.96e-09"	"2.53e-11"	"-10.958774"	"15.976622"	"-2.01425362"	"Prkch"	"protein kinase C, eta"
"10495659"	"5.96e-09"	"2.53e-11"	"10.958585"	"15.976253"	"1.24651248"	"Cnn3"	"calponin 3, acidic"
"10490955"	"5.98e-09"	"2.57e-11"	"-10.9513934"	"15.962205"	"-1.04886057"	"Mtfr1///Plppr1"	"mitochondrial fission regulator 1///phospholipid phosphatase related 1"
"10471358"	"6.25e-09"	"2.71e-11"	"-10.9252371"	"15.911053"	"-1.18692615"	"Rpl36"	"ribosomal protein L36"
"10434441"	"7.13e-09"	"3.12e-11"	"-10.8545541"	"15.772386"	"-1.30799174"	"Ece2"	"endothelin converting enzyme 2"
"10378783"	"7.18e-09"	"3.17e-11"	"-10.8464483"	"15.756443"	"-1.1563278"	"Rpl36"	"ribosomal protein L36"
"10606016"	"7.41e-09"	"3.31e-11"	"-10.8239529"	"15.712153"	"-1.56478003"	"Il2rg"	"interleukin 2 receptor, gamma chain"
"10580754"	"7.41e-09"	"3.33e-11"	"10.8216668"	"15.707649"	"1.04579422"	"9330175E14Rik"	"RIKEN cDNA 9330175E14 gene"
"10396485"	"7.72e-09"	"3.55e-11"	"10.7897163"	"15.644622"	"1.69217906"	"Syne2"	"spectrin repeat containing, nuclear envelope 2"
"10388734"	"7.72e-09"	"3.56e-11"	"-10.7884432"	"15.642108"	"-1.28987578"	"Eral1"	"Era (G-protein)-like 1 (E. coli)"
"10588499"	"7.72e-09"	"3.57e-11"	"-10.7870699"	"15.639396"	"-0.90821548"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10533023"	"7.72e-09"	"3.60e-11"	"-10.7823176"	"15.630008"	"-0.91744537"	"LOC102640295///Gm8580///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10476441"	"7.72e-09"	"3.63e-11"	"-10.7792406"	"15.623928"	"-0.92119982"	"LOC102640295///Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"uncharacterized LOC102640295///ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10387807"	"8.03e-09"	"3.83e-11"	"-10.7520683"	"15.570187"	"-1.08515036"	"0610010K14Rik///0610010K14Rik"	"RIKEN cDNA 0610010K14 gene///RIKEN cDNA 0610010K14 gene"
"10585091"	"8.03e-09"	"3.83e-11"	"-10.7514737"	"15.56901"	"-1.38158416"	"Nhp2l1"	"NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)"
"10518356"	"8.31e-09"	"4.00e-11"	"-10.7306504"	"15.527759"	"-1.02280674"	"Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10416423"	"8.54e-09"	"4.15e-11"	"10.7125427"	"15.491842"	"2.10143546"	"5031414D18Rik"	"RIKEN cDNA 5031414D18 gene"
"10427693"	"8.75e-09"	"4.28e-11"	"10.6965321"	"15.460049"	"0.6994472"	"Spef2"	"sperm flagellar 2"
"10396606"	"8.79e-09"	"4.34e-11"	"10.6901581"	"15.447383"	"2.02503234"	"Syne2"	"spectrin repeat containing, nuclear envelope 2"
"10390653"	"9.19e-09"	"4.58e-11"	"-10.6634507"	"15.394253"	"-1.08597435"	"Med24"	"mediator complex subunit 24"
"10585823"	"9.19e-09"	"4.61e-11"	"-10.6602829"	"15.387945"	"-0.90032504"	"1600029O15Rik"	"ribosomal protein L17 pseudogene"
"10546801"	"9.25e-09"	"4.68e-11"	"-10.6531413"	"15.373719"	"-1.19606153"	"Rpl36"	"ribosomal protein L36"
"10384192"	"9.84e-09"	"5.02e-11"	"-10.6186828"	"15.304987"	"-1.06100038"	"Tbrg4"	"transforming growth factor beta regulated gene 4"
"10526508"	"9.84e-09"	"5.05e-11"	"-10.6149031"	"15.297438"	"-1.0512958"	"Fis1"	"fission, mitochondrial 1"
"10581569"	"1.07e-08"	"5.54e-11"	"-10.5698067"	"15.20723"	"-1.01039682"	"Gm8580///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10379215"	"1.11e-08"	"5.79e-11"	"-10.5483903"	"15.164297"	"-1.02899468"	"Ift20"	"intraflagellar transport 20"
"10525766"	"1.12e-08"	"5.93e-11"	"-10.5360771"	"15.139586"	"-0.98393914"	"Gtf2h3"	"general transcription factor IIH, polypeptide 3"
"10445119"	"1.12e-08"	"5.95e-11"	"10.5345669"	"15.136554"	"0.84872121"	"H2-M3"	"histocompatibility 2, M region locus 3"
"10510687"	"1.13e-08"	"6.07e-11"	"-10.524932"	"15.117202"	"-1.68079892"	"Acot7"	"acyl-CoA thioesterase 7"
"10485170"	"1.13e-08"	"6.10e-11"	"-10.5225917"	"15.1125"	"-0.88687966"	"Cry2"	"cryptochrome 2 (photolyase-like)"
"10413222"	"1.13e-08"	"6.10e-11"	"-10.5225237"	"15.112363"	"-1.07965987"	"Ppif"	"peptidylprolyl isomerase F (cyclophilin F)"
"10487629"	"1.13e-08"	"6.17e-11"	"-10.5174182"	"15.102102"	"-1.08326815"	"Idh3b"	"isocitrate dehydrogenase 3 (NAD+) beta"
"10403903"	"1.14e-08"	"6.24e-11"	"-10.5112279"	"15.089656"	"-1.11628179"	"Trim27"	"tripartite motif-containing 27"
"10492540"	"1.16e-08"	"6.44e-11"	"10.4960313"	"15.059081"	"3.12511939"	"Il12a"	"interleukin 12a"
"10571310"	"1.16e-08"	"6.48e-11"	"-10.4928329"	"15.052643"	"-0.98806335"	"Gm13213///Rpl29"	"predicted gene 13213///ribosomal protein L29"
"10607877"	"1.19e-08"	"6.70e-11"	"-10.4768188"	"15.020384"	"-1.243058"	"Prps2"	"phosphoribosyl pyrophosphate synthetase 2"
"10604633"	"1.20e-08"	"6.78e-11"	"-10.4710709"	"15.008797"	"-0.92410072"	"Cxx1b///Cxx1a"	"CAAX box 1B///CAAX box 1A"
"10515383"	"1.20e-08"	"6.82e-11"	"-10.4682023"	"15.003013"	"-1.03875373"	"Rpl36"	"ribosomal protein L36"
"10424252"	"1.21e-08"	"6.96e-11"	"-10.4583182"	"14.983074"	"-1.4150583"	"Wdyhv1"	"WDYHV motif containing 1"
"10406026"	"1.24e-08"	"7.16e-11"	"-10.4441871"	"14.954546"	"-1.31921984"	"Mrpl36"	"mitochondrial ribosomal protein L36"
"10374842"	"1.26e-08"	"7.33e-11"	"10.4329497"	"14.931841"	"1.56948823"	"Ccdc88a"	"coiled coil domain containing 88A"
