"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10589350"	"2.03e-09"	"4.82e-12"	"-23.495647"	"18.1400389"	"-2.5534399"	"Shisa5"	"shisa family member 5"
"10574104"	"2.07e-09"	"4.99e-12"	"-23.429394"	"18.1049165"	"-3.8945443"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10503194"	"2.07e-09"	"5.14e-12"	"-23.374525"	"18.0757443"	"-4.0922271"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10346191"	"2.07e-09"	"5.15e-12"	"-23.372057"	"18.07443"	"-2.5111636"	"Stat1"	"signal transducer and activator of transcription 1"
"10573082"	"2.12e-09"	"5.35e-12"	"-23.302686"	"18.0374316"	"-3.5872643"	"Inpp4b"	"inositol polyphosphate-4-phosphatase, type II"
"10518686"	"2.13e-09"	"5.48e-12"	"-23.258235"	"18.0136582"	"-3.0481389"	"Pik3cd"	"phosphatidylinositol 3-kinase catalytic delta polypeptide"
"10580061"	"2.19e-09"	"5.73e-12"	"-23.176165"	"17.9696311"	"-2.547567"	"Il27ra"	"interleukin 27 receptor, alpha"
"10427454"	"2.19e-09"	"5.79e-12"	"-23.157961"	"17.9598414"	"-3.5300435"	"Card6"	"caspase recruitment domain family, member 6"
"10381096"	"2.30e-09"	"6.18e-12"	"-23.039551"	"17.8959514"	"-5.2363443"	"Igfbp4"	"insulin-like growth factor binding protein 4"
"10402347"	"2.38e-09"	"6.48e-12"	"-22.953321"	"17.8491917"	"-3.7397059"	"Ifi27l2a"	"interferon, alpha-inducible protein 27 like 2A"
"10574159"	"2.49e-09"	"6.88e-12"	"-22.846434"	"17.7909557"	"-2.7996236"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10360684"	"2.57e-09"	"7.21e-12"	"-22.763306"	"17.7454529"	"-3.4758199"	"Ephx1"	"epoxide hydrolase 1, microsomal"
"10591263"	"2.61e-09"	"7.43e-12"	"22.71022"	"17.7162968"	"2.1388737"	"Fbxl12"	"F-box and leucine-rich repeat protein 12"
"10358928"	"2.85e-09"	"8.24e-12"	"22.524455"	"17.6136669"	"2.1728984"	"Cacna1e"	"calcium channel, voltage-dependent, R type, alpha 1E subunit"
"10485213"	"2.95e-09"	"8.63e-12"	"-22.442473"	"17.5680733"	"-2.5653589"	"Cd82"	"CD82 antigen"
"10558134"	"3.00e-09"	"8.92e-12"	"-22.385346"	"17.5361928"	"-3.0840888"	"Plekha1"	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1"
"10512067"	"3.01e-09"	"9.05e-12"	"-22.358816"	"17.5213565"	"-2.2814295"	"Ddx58"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 58"
"10503172"	"3.07e-09"	"9.46e-12"	"-22.281114"	"17.4777904"	"-2.8539174"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10368675"	"3.07e-09"	"9.50e-12"	"22.274968"	"17.4743373"	"2.8051113"	"Marcks"	"myristoylated alanine rich protein kinase C substrate"
"10383212"	"3.14e-09"	"9.82e-12"	"-22.215843"	"17.4410631"	"-3.0277635"	""	""
"10360370"	"3.19e-09"	"1.01e-11"	"-22.159727"	"17.4093913"	"-4.7693944"	"BC094916"	"cDNA sequence BC094916"
"10432640"	"3.19e-09"	"1.02e-11"	"-22.144066"	"17.4005366"	"-2.2919698"	"Bin2"	"bridging integrator 2"
"10503182"	"3.34e-09"	"1.11e-11"	"-22.008094"	"17.3233634"	"-2.400831"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10574098"	"3.34e-09"	"1.11e-11"	"-22.003616"	"17.320813"	"-3.1753612"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10363231"	"3.34e-09"	"1.11e-11"	"-21.998728"	"17.3180287"	"-2.4945861"	"Smpdl3a"	"sphingomyelin phosphodiesterase, acid-like 3A"
"10549802"	"3.54e-09"	"1.19e-11"	"-21.876241"	"17.248023"	"-2.4991985"	"Rps18"	"ribosomal protein S18"
"10383214"	"3.55e-09"	"1.21e-11"	"-21.851935"	"17.2340798"	"-2.8355375"	"Rnf213"	"ring finger protein 213"
"10376060"	"3.56e-09"	"1.23e-11"	"-21.825803"	"17.2190697"	"-2.4617859"	"Irf1///Irf1"	"interferon regulatory factor 1///interferon regulatory factor 1"
"10574135"	"3.57e-09"	"1.25e-11"	"-21.80147"	"17.2050751"	"-4.2617098"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10366886"	"3.61e-09"	"1.27e-11"	"-21.764478"	"17.1837675"	"-2.090002"	"Arhgap9"	"Rho GTPase activating protein 9"
"10489107"	"3.71e-09"	"1.33e-11"	"-21.687371"	"17.1392246"	"-5.1501095"	"Samhd1"	"SAM domain and HD domain, 1"
"10383192"	"3.71e-09"	"1.34e-11"	"-21.677831"	"17.1337012"	"-3.5390244"	""	""
"10444068"	"3.81e-09"	"1.39e-11"	"-21.614571"	"17.0970087"	"-2.3970092"	"Tapbp///Tapbp"	"TAP binding protein///TAP binding protein"
"10383152"	"3.88e-09"	"1.43e-11"	"-21.566045"	"17.0687827"	"-3.3819801"	""	""
"10385513"	"3.89e-09"	"1.45e-11"	"-21.540999"	"17.0541865"	"-4.5298362"	"9930111J21Rik1///9930111J21Rik2"	"RIKEN cDNA 9930111J21 gene 1///RIKEN cDNA 9930111J21 gene 2"
"10359118"	"3.91e-09"	"1.47e-11"	"21.51683"	"17.0400842"	"4.1096269"	"Tdrd5"	"tudor domain containing 5"
"10485388"	"3.95e-09"	"1.51e-11"	"21.478497"	"17.0176814"	"3.2234654"	"Ldlrad3"	"low density lipoprotein receptor class A domain containing 3"
"10503180"	"4.11e-09"	"1.58e-11"	"-21.397192"	"16.9700188"	"-3.4764142"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10373569"	"4.25e-09"	"1.66e-11"	"-21.319913"	"16.9245316"	"-2.0929148"	"Rpsa"	"ribosomal protein SA"
"10357043"	"4.37e-09"	"1.72e-11"	"-21.256599"	"16.8871304"	"-2.9169527"	"Bcl2"	"B cell leukemia/lymphoma 2"
"10375083"	"4.46e-09"	"1.77e-11"	"-21.206209"	"16.8572762"	"-2.1331177"	"Stk10"	"serine/threonine kinase 10"
"10503216"	"4.81e-09"	"1.95e-11"	"-21.043992"	"16.7606399"	"-2.2905187"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10556528"	"4.81e-09"	"1.96e-11"	"-21.040738"	"16.7586935"	"-2.7976229"	"Pde3b"	"phosphodiesterase 3B, cGMP-inhibited"
"10444752"	"4.81e-09"	"2.00e-11"	"-21.007838"	"16.7389916"	"-2.0830701"	"Ltb"	"lymphotoxin B"
"10574137"	"4.81e-09"	"2.01e-11"	"-20.999205"	"16.7338164"	"-3.1835428"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10462618"	"4.81e-09"	"2.01e-11"	"-20.998948"	"16.7336623"	"-3.1614432"	"Ifit3"	"interferon-induced protein with tetratricopeptide repeats 3"
"10393573"	"5.10e-09"	"2.15e-11"	"-20.885778"	"16.6656041"	"-2.8769576"	"Lgals3bp"	"lectin, galactoside-binding, soluble, 3 binding protein"
"10501046"	"5.14e-09"	"2.20e-11"	"-20.84842"	"16.6430492"	"-4.0794176"	"Gm10673"	"predicted gene 10673"
"10383168"	"5.14e-09"	"2.20e-11"	"-20.843868"	"16.640298"	"-3.000322"	""	""
"10389738"	"5.17e-09"	"2.24e-11"	"20.817342"	"16.6242529"	"2.5122663"	"Dgke"	"diacylglycerol kinase, epsilon"
"10472860"	"5.17e-09"	"2.26e-11"	"-20.801821"	"16.6148542"	"-2.7678452"	"Rapgef4"	"Rap guanine nucleotide exchange factor (GEF) 4"
"10425040"	"5.25e-09"	"2.32e-11"	"-20.762656"	"16.5911035"	"-2.571802"	"Apol7e///Apol7b"	"apolipoprotein L 7e///apolipoprotein L 7b"
"10383233"	"5.33e-09"	"2.38e-11"	"-20.721209"	"16.5659165"	"-3.0505625"	"Rnf213"	"ring finger protein 213"
"10446907"	"5.37e-09"	"2.41e-11"	"-20.694785"	"16.5498307"	"-2.07426"	"Ttc27"	"tetratricopeptide repeat domain 27"
"10421293"	"5.44e-09"	"2.47e-11"	"-20.659521"	"16.5283282"	"-3.2039695"	"Ppp3cc"	"protein phosphatase 3, catalytic subunit, gamma isoform"
"10607870"	"5.56e-09"	"2.54e-11"	"-20.611337"	"16.4988833"	"-2.7674504"	"Tlr7"	"toll-like receptor 7"
"10453062"	"6.04e-09"	"2.79e-11"	"20.461004"	"16.4065352"	"2.3767266"	"Atl2"	"atlastin GTPase 2"
"10574145"	"6.05e-09"	"2.83e-11"	"-20.437613"	"16.3921009"	"-3.6605864"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10383204"	"6.05e-09"	"2.84e-11"	"-20.430734"	"16.3878521"	"-3.6572564"	""	""
"10475965"	"6.10e-09"	"2.91e-11"	"-20.391952"	"16.3638717"	"-2.3460377"	"Polr1b"	"polymerase (RNA) I polypeptide B"
"10360227"	"6.10e-09"	"2.91e-11"	"-20.390385"	"16.3629018"	"-2.1364594"	"Pea15a"	"phosphoprotein enriched in astrocytes 15A"
"10510129"	"6.11e-09"	"2.94e-11"	"20.37436"	"16.3529775"	"3.7214556"	"Dhrs3"	"dehydrogenase/reductase (SDR family) member 3"
"10600324"	"6.24e-09"	"3.03e-11"	"-20.326391"	"16.3232205"	"-1.9691579"	"Gm5879///Rpl3"	"predicted gene 5879///ribosomal protein L3"
"10577190"	"6.31e-09"	"3.09e-11"	"-20.294701"	"16.3035207"	"-3.2427029"	"Rasa3"	"RAS p21 protein activator 3"
"10503198"	"6.35e-09"	"3.14e-11"	"-20.271774"	"16.2892479"	"-3.6757683"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10583242"	"6.53e-09"	"3.25e-11"	"-20.213751"	"16.2530481"	"-2.5310231"	"Sesn3"	"sestrin 3"
"10514713"	"6.73e-09"	"3.42e-11"	"20.131511"	"16.2015481"	"2.9582669"	"Wdr78"	"WD repeat domain 78"
"10595793"	"6.73e-09"	"3.43e-11"	"-20.130463"	"16.2008902"	"-2.9273693"	"Atp1b3"	"ATPase, Na+/K+ transporting, beta 3 polypeptide"
"10420497"	"6.73e-09"	"3.44e-11"	"-20.125384"	"16.1977021"	"-3.3394605"	"Phf11c"	"PHD finger protein 11C"
"10385511"	"6.73e-09"	"3.47e-11"	"-20.109268"	"16.1875801"	"-3.471075"	"Psme2b///Psme2"	"protease (prosome, macropain) activator subunit 2B///proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
"10463911"	"6.73e-09"	"3.48e-11"	"-20.103708"	"16.1840863"	"-2.960944"	"Add3"	"adducin 3 (gamma)"
"10572800"	"6.73e-09"	"3.51e-11"	"-20.090793"	"16.1759659"	"-2.9970369"	"Klf2"	"Kruppel-like factor 2 (lung)"
"10501048"	"6.76e-09"	"3.55e-11"	"-20.072613"	"16.1645263"	"-2.6905822"	"2010016I18Rik"	"RIKEN cDNA 2010016I18 gene"
"10515154"	"6.77e-09"	"3.59e-11"	"-20.05777"	"16.1551779"	"-2.0465262"	"Gm5879///Rpl3"	"predicted gene 5879///ribosomal protein L3"
"10396094"	"7.14e-09"	"3.81e-11"	"-19.962453"	"16.0949687"	"-3.3926604"	"Klhdc2"	"kelch domain containing 2"
"10379633"	"7.21e-09"	"3.88e-11"	"-19.933526"	"16.0766355"	"-5.1580257"	"Slfn1"	"schlafen 1"
"10565994"	"7.51e-09"	"4.08e-11"	"-19.855066"	"16.0267666"	"-5.2762927"	"Art2b"	"ADP-ribosyltransferase 2b"
"10383194"	"7.51e-09"	"4.10e-11"	"-19.845834"	"16.0208845"	"-2.5455811"	""	""
"10430179"	"7.55e-09"	"4.15e-11"	"-19.827689"	"16.0093161"	"-2.3760064"	"Apol7e///Apol7b"	"apolipoprotein L 7e///apolipoprotein L 7b"
"10598721"	"7.62e-09"	"4.22e-11"	"-19.80135"	"15.9925027"	"-1.9448062"	"Gm5879///Rpl3///Rpl3-ps1///Ralgps2///Rpl3///Syngr1"	"predicted gene 5879///ribosomal protein L3///ribosomal protein L3, pseudogene 1///Ral GEF with PH domain and SH3 binding motif 2///ribosomal protein L3///synaptogyrin 1"
"10383202"	"7.62e-09"	"4.25e-11"	"-19.790582"	"15.9856223"	"-3.3595984"	""	""
"10513878"	"7.63e-09"	"4.29e-11"	"-19.775325"	"15.975867"	"-2.4679493"	"Rps18"	"ribosomal protein S18"
"10539135"	"7.90e-09"	"4.47e-11"	"-19.710932"	"15.9346035"	"-2.5871798"	"Capg"	"capping protein (actin filament), gelsolin-like"
"10585778"	"7.92e-09"	"4.51e-11"	"19.696509"	"15.925342"	"2.7536854"	"Sema7a"	"sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A"
"10574102"	"8.04e-09"	"4.61e-11"	"-19.662046"	"15.903182"	"-2.7806075"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10545479"	"8.05e-09"	"4.65e-11"	"-19.64867"	"15.89457"	"-3.144099"	"Tmsb10"	"thymosin, beta 10"
"10582162"	"8.18e-09"	"4.76e-11"	"-19.612119"	"15.8710046"	"-2.6527262"	"Cotl1"	"coactosin-like 1 (Dictyostelium)"
"10378833"	"8.82e-09"	"5.16e-11"	"-19.486223"	"15.7894793"	"-2.1337078"	"Ssh2"	"slingshot homolog 2 (Drosophila)"
"10392261"	"8.94e-09"	"5.27e-11"	"-19.454332"	"15.7687388"	"-2.7401903"	"Smurf2"	"SMAD specific E3 ubiquitin protein ligase 2"
"10574141"	"9.38e-09"	"5.57e-11"	"-19.368984"	"15.7130553"	"-2.5249628"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10376208"	"9.40e-09"	"5.62e-11"	"-19.356686"	"15.7050104"	"-2.4444014"	"Gm2a"	"GM2 ganglioside activator protein"
"10438639"	"9.66e-09"	"5.81e-11"	"19.304211"	"15.6706219"	"2.6005851"	"Dgkg"	"diacylglycerol kinase, gamma"
"10383208"	"9.99e-09"	"6.06e-11"	"-19.241981"	"15.6297127"	"-4.0614321"	""	""
"10503186"	"1.08e-08"	"6.62e-11"	"-19.107388"	"15.5407525"	"-3.3168489"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10430669"	"1.08e-08"	"6.65e-11"	"-19.100176"	"15.5359668"	"-1.9406458"	"Gm5879///Rpl3///Rpl3-ps1///Ralgps2///Rpl3///Syngr1"	"predicted gene 5879///ribosomal protein L3///ribosomal protein L3, pseudogene 1///Ral GEF with PH domain and SH3 binding motif 2///ribosomal protein L3///synaptogyrin 1"
"10459669"	"1.18e-08"	"7.30e-11"	"-18.957549"	"15.4409353"	"-2.4973058"	"Rpl5"	"ribosomal protein L5"
"10566585"	"1.26e-08"	"7.85e-11"	"-18.849364"	"15.3683497"	"-3.5644023"	"Gm1966"	"predicted gene 1966"
"10499879"	"1.32e-08"	"8.27e-11"	"-18.772165"	"15.3162863"	"-1.8983512"	"Gm5879///Rpl3"	"predicted gene 5879///ribosomal protein L3"
"10383206"	"1.32e-08"	"8.31e-11"	"-18.764255"	"15.3109393"	"-3.8002338"	""	""
"10607497"	"1.33e-08"	"8.41e-11"	"-18.746346"	"15.2988238"	"-2.1119537"	"Suclg2"	"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
"10469457"	"1.33e-08"	"8.46e-11"	"18.738502"	"15.2935137"	"2.9590497"	"Plxdc2"	"plexin domain containing 2"
"10546538"	"1.34e-08"	"8.57e-11"	"-18.718233"	"15.2797812"	"-2.0029825"	"Suclg2"	"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
"10503168"	"1.36e-08"	"8.77e-11"	"-18.683756"	"15.2563869"	"-2.650025"	"Chd7"	"chromodomain helicase DNA binding protein 7"
"10566580"	"1.38e-08"	"8.96e-11"	"-18.652067"	"15.2348448"	"-3.5484706"	"Gm4759"	"GTPase, very large interferon inducible 1 pseudogene"
"10378068"	"1.38e-08"	"9.00e-11"	"-18.644966"	"15.2300121"	"-2.4509974"	"Xaf1"	"XIAP associated factor 1"
"10450694"	"1.38e-08"	"9.08e-11"	"-18.63212"	"15.221265"	"-2.2505564"	"H2-T9///H2-T22///H2-T10"	"histocompatibility 2, T region locus 9///histocompatibility 2, T region locus 22///histocompatibility 2, T region locus 10"
"10586744"	"1.44e-08"	"9.51e-11"	"18.564408"	"15.1750535"	"2.4202673"	"Anxa2"	"annexin A2"
