"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10408118"	"1.86e-08"	"8.23e-12"	"-17.946285"	"17.17609"	"-1.6997368"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10404045"	"1.94e-08"	"9.85e-12"	"-17.729524"	"17.01318"	"-1.6721196"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10408072"	"1.94e-08"	"1.01e-11"	"-17.699319"	"16.9903"	"-1.6184239"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10408077"	"2.07e-08"	"1.16e-11"	"-17.533769"	"16.86402"	"-2.1256406"	"Hist1h2ak"	"histone cluster 1, H2ak"
"10403948"	"2.07e-08"	"1.25e-11"	"-17.451579"	"16.8008"	"-2.3244138"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2bc"
"10477187"	"2.17e-08"	"1.39e-11"	"-17.323176"	"16.70133"	"-2.7824129"	"Tpx2"	"TPX2, microtubule-associated"
"10408094"	"2.19e-08"	"1.50e-11"	"-17.238513"	"16.63527"	"-1.6643262"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10403938"	"3.71e-08"	"2.77e-11"	"-16.536475"	"16.07253"	"-1.5744591"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10594774"	"3.71e-08"	"2.87e-11"	"-16.49667"	"16.0398"	"-2.5467649"	"Ccnb2"	"cyclin B2"
"10403978"	"3.71e-08"	"2.97e-11"	"-16.455015"	"16.00546"	"-2.3951462"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2ba///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2ba///histone cluster 1, H2bc"
"10404069"	"3.89e-08"	"3.33e-11"	"-16.329679"	"15.90151"	"-2.347253"	"Hist1h1a"	"histone cluster 1, H1a"
"10408081"	"3.89e-08"	"3.50e-11"	"-16.273099"	"15.85429"	"-3.0971681"	"Hist1h1b"	"histone cluster 1, H1b"
"10454709"	"3.89e-08"	"3.59e-11"	"-16.244988"	"15.83076"	"-1.8683074"	"Kif20a"	"kinesin family member 20A"
"10562637"	"4.00e-08"	"3.85e-11"	"-16.169638"	"15.76746"	"-2.5697519"	"Ccnb1"	"cyclin B1"
"10494395"	"4.56e-08"	"4.66e-11"	"-15.961751"	"15.59108"	"-1.4557804"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist1h3a///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///H2afj///Hist1h3g///Hist2h3c2///H2afx///Hist2h2aa1///Hist2h3c1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 1, H3a///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///H2A histone family, member J///histone cluster 1, H3g///histone cluster 2, H3c2///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 2, H3c1///histone cluster 1, H3d"
"10408070"	"4.56e-08"	"4.76e-11"	"-15.937434"	"15.57028"	"-2.3838841"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2bc"
"10448506"	"4.60e-08"	"4.98e-11"	"-15.887992"	"15.52788"	"-1.9949347"	"Ccnf"	"cyclin F"
"10411739"	"6.37e-08"	"7.21e-11"	"-15.493518"	"15.18422"	"-2.3288876"	"Ccnb1"	"cyclin B1"
"10556266"	"6.37e-08"	"7.62e-11"	"-15.435597"	"15.13294"	"-1.951518"	"Wee1"	"WEE 1 homolog 1 (S. pombe)"
"10403941"	"6.37e-08"	"7.67e-11"	"-15.428608"	"15.12674"	"-2.2743994"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10403959"	"6.46e-08"	"8.33e-11"	"-15.342041"	"15.04968"	"-1.9301083"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2ba///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2ba///histone cluster 1, H2bc"
"10403980"	"6.46e-08"	"8.37e-11"	"-15.336857"	"15.04505"	"-2.3161605"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2ba///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2ba///histone cluster 1, H2bc"
"10404049"	"6.46e-08"	"8.55e-11"	"-15.314058"	"15.02466"	"-2.2943462"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10515431"	"6.81e-08"	"9.54e-11"	"-15.200219"	"14.92238"	"-2.0573308"	"Kif2c"	"kinesin family member 2C"
"10404065"	"6.81e-08"	"9.57e-11"	"-15.197098"	"14.91957"	"-2.2836485"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10515836"	"7.63e-08"	"1.15e-10"	"-15.006285"	"14.7462"	"-2.4645681"	"Ccnb1"	"cyclin B1"
"10409220"	"7.63e-08"	"1.17e-10"	"-14.991678"	"14.73283"	"-1.3262436"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10425049"	"7.63e-08"	"1.22e-10"	"-14.945314"	"14.6903"	"-2.4120055"	"Apol9a///Apol9b"	"apolipoprotein L 9a///apolipoprotein L 9b"
"10500324"	"7.63e-08"	"1.22e-10"	"-14.942724"	"14.68792"	"-1.3407151"	"Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///H2afj///H2afx///Hist2h2aa1///Hist1h3d"	"histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d"
"10399087"	"7.63e-08"	"1.22e-10"	"-14.94265"	"14.68786"	"-2.6762084"	"Ncapg2"	"non-SMC condensin II complex, subunit G2"
"10525591"	"8.11e-08"	"1.35e-10"	"-14.844002"	"14.59687"	"-2.0339925"	"Kntc1"	"kinetochore associated 1"
"10408083"	"8.11e-08"	"1.42e-10"	"-14.790714"	"14.54745"	"-2.2398674"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10408074"	"8.11e-08"	"1.44e-10"	"-14.780284"	"14.53776"	"-1.9483675"	"Hist1h4m///Hist1h4b///Hist1h4a///Hist1h4n///Hist1h4k///Hist1h4j///Hist1h4i///Hist1h4f///Hist1h4d///Hist1h4c///Hist1h4h"	"histone cluster 1, H4m///histone cluster 1, H4b///histone cluster 1, H4a///histone cluster 1, H4n///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4i///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4c///histone cluster 1, H4h"
"10485963"	"8.11e-08"	"1.48e-10"	"-14.74846"	"14.50813"	"-2.0065585"	"Arhgap11a"	"Rho GTPase activating protein 11A"
"10408210"	"8.11e-08"	"1.50e-10"	"-14.734303"	"14.49493"	"-2.340368"	"Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2bc"	"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2bc"
"10408239"	"8.11e-08"	"1.53e-10"	"-14.71691"	"14.47869"	"-2.2535656"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10408243"	"8.11e-08"	"1.53e-10"	"-14.716754"	"14.47854"	"-1.9108655"	"Hist1h4m///Hist1h4b///Hist1h4a///Hist1h4n///Hist1h4k///Hist1h4j///Hist1h4i///Hist1h4f///Hist1h4d///Hist1h4c///Hist1h4h"	"histone cluster 1, H4m///histone cluster 1, H4b///histone cluster 1, H4a///histone cluster 1, H4n///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4i///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4c///histone cluster 1, H4h"
"10404067"	"9.99e-08"	"1.94e-10"	"-14.475377"	"14.25105"	"-1.8612965"	"Hist1h4m///Hist1h4b///Hist1h4a///Hist1h4n///Hist1h4k///Hist1h4j///Hist1h4i///Hist1h4f///Hist1h4d///Hist1h4c///Hist1h4h"	"histone cluster 1, H4m///histone cluster 1, H4b///histone cluster 1, H4a///histone cluster 1, H4n///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4i///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4c///histone cluster 1, H4h"
"10557156"	"9.99e-08"	"1.96e-10"	"-14.465288"	"14.24146"	"-1.9024716"	"Plk1"	"polo-like kinase 1"
"10403957"	"1.06e-07"	"2.12e-10"	"-14.388559"	"14.16824"	"-1.991237"	"Hist1h4m///Hist1h4b///Hist1h4a///Hist1h4n///Hist1h4k///Hist1h4j///Hist1h4i///Hist1h4f///Hist1h4d///Hist1h4c///Hist1h4h"	"histone cluster 1, H4m///histone cluster 1, H4b///histone cluster 1, H4a///histone cluster 1, H4n///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4i///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4c///histone cluster 1, H4h"
"10404061"	"1.13e-07"	"2.33e-10"	"-14.297755"	"14.08106"	"-2.2115439"	"Hist1h2bb"	"histone cluster 1, H2bb"
"10494402"	"1.13e-07"	"2.36e-10"	"-14.282222"	"14.06609"	"-2.2745253"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10408246"	"1.15e-07"	"2.44e-10"	"-14.252078"	"14.03699"	"-2.1329775"	"Hist1h3a///Hist2h3b///Hist1h3i///Hist1h3h///Hist1h3e///Hist1h3b///Hist1h3d///Hist1h3c///Hist1h3f///Hist1h3g///Hist2h3c2///Hist2h3c1///Hist1h3d"	"histone cluster 1, H3a///histone cluster 2, H3b///histone cluster 1, H3i///histone cluster 1, H3h///histone cluster 1, H3e///histone cluster 1, H3b///histone cluster 1, H3d///histone cluster 1, H3c///histone cluster 1, H3f///histone cluster 1, H3g///histone cluster 2, H3c2///histone cluster 2, H3c1///histone cluster 1, H3d"
"10601011"	"2.00e-07"	"4.33e-10"	"-13.696826"	"13.48912"	"-2.074811"	"Kif4"	"kinesin family member 4"
