"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10505894"	"0.04324"	"1.69e-04"	"5.3794639"	"1.15429"	"0.95035251"	"Mtap"	"methylthioadenosine phosphorylase"
"10488108"	"0.04324"	"1.73e-04"	"5.3635802"	"1.13076"	"0.76162836"	"Esf1"	"ESF1 nucleolar pre-rRNA processing protein homolog"
"10598055"	"0.04324"	"1.73e-04"	"5.3630058"	"1.12991"	"1.33450893"	"ND3"	"NADH dehydrogenase subunit 3"
"10422052"	"0.04324"	"1.75e-04"	"5.355051"	"1.11811"	"0.66712724"	"Commd6"	"COMM domain containing 6"
"10469786"	"0.04324"	"1.83e-04"	"-5.3288354"	"1.07915"	"-0.95751851"	"Il1f9"	"interleukin 1 family, member 9"
"10399882"	"0.04324"	"1.83e-04"	"5.328248"	"1.07827"	"0.74869977"	"Dus4l"	"dihydrouridine synthase 4-like (S. cerevisiae)"
"10494160"	"0.04324"	"1.84e-04"	"5.3258207"	"1.07466"	"0.7445625"	"Tmod4"	"tropomodulin 4"
"10461921"	"0.04324"	"1.84e-04"	"5.3245727"	"1.0728"	"0.75551074"	"Carnmt1"	"carnosine N-methyltransferase 1"
"10497587"	"0.04324"	"1.91e-04"	"5.3021259"	"1.03934"	"0.75851432"	"Yae1d1"	"Yae1 domain containing 1"
"10457429"	"0.04324"	"1.93e-04"	"5.2974459"	"1.03235"	"0.77060189"	"Rock1"	"Rho-associated coiled-coil containing protein kinase 1"
"10427718"	"0.04324"	"1.93e-04"	"5.2958968"	"1.03004"	"0.90022539"	"Brix1"	"BRX1, biogenesis of ribosomes"
"10544487"	"0.04324"	"1.94e-04"	"5.2915015"	"1.02347"	"0.80389126"	"Tpk1"	"thiamine pyrophosphokinase"
"10495416"	"0.04324"	"1.96e-04"	"5.2879345"	"1.01814"	"0.56045839"	"Vav3"	"vav 3 oncogene"
"10436239"	"0.04324"	"1.96e-04"	"5.2858538"	"1.01503"	"0.67939015"	"Zbtb11"	"zinc finger and BTB domain containing 11"
"10450904"	"0.04324"	"1.97e-04"	"5.2830003"	"1.01076"	"1.45476886"	"Scoc"	"short coiled-coil protein"
"10461765"	"0.04324"	"2.01e-04"	"5.2724002"	"0.9949"	"0.6859007"	"Lpxn"	"leupaxin"
"10475352"	"0.04324"	"2.01e-04"	"5.271556"	"0.99363"	"0.74771217"	"Hypk"	"huntingtin interacting protein K"
"10416437"	"0.04324"	"2.02e-04"	"5.2674662"	"0.98751"	"0.77700059"	"Lcp1"	"lymphocyte cytosolic protein 1"
"10583825"	"0.04324"	"2.04e-04"	"5.2622523"	"0.97969"	"0.51724841"	"Zfp809"	"zinc finger protein 809"
"10360737"	"0.04324"	"2.05e-04"	"5.2600802"	"0.97644"	"0.98916181"	"Ino80///Rpl35a"	"INO80 complex subunit///ribosomal protein L35A"
"10442292"	"0.04324"	"2.06e-04"	"-5.2573423"	"0.97233"	"-0.58501842"	"Vmn2r112///Vmn2r116///Vmn2r113///Vmn2r111"	"vomeronasal 2, receptor 112///vomeronasal 2, receptor 116///vomeronasal 2, receptor 113///vomeronasal 2, receptor 111"
"10422701"	"0.04324"	"2.07e-04"	"5.2532674"	"0.96622"	"0.85624439"	"Rpl37rt///Rpl37"	"ribosomal protein L37, retrotransposed///ribosomal protein L37"
"10413014"	"0.04324"	"2.10e-04"	"5.2454817"	"0.95453"	"0.66563617"	"Chchd1"	"coiled-coil-helix-coiled-coil-helix domain containing 1"
"10409061"	"0.04324"	"2.10e-04"	"5.2437663"	"0.95195"	"1.61839173"	"Mirlet7f-1"	"microRNA let7f-1"
"10527920"	"0.04324"	"2.10e-04"	"5.2437277"	"0.95189"	"1.03833816"	"Cyp51"	"cytochrome P450, family 51"
"10587501"	"0.04324"	"2.15e-04"	"5.2309842"	"0.93274"	"0.85565585"	"Rps27a"	"ribosomal protein S27A"
"10532025"	"0.04324"	"2.16e-04"	"5.2284096"	"0.92886"	"1.0079157"	"Rps15a-ps6///Rps15a-ps4///Rps15a"	"ribosomal protein S15A, pseudogene 6///ribosomal protein S15A, pseudogene 4///ribosomal protein S15A"
"10442258"	"0.04324"	"2.16e-04"	"5.2283849"	"0.92882"	"1.0885664"	"Zfp943"	"zinc finger prtoein 943"
"10530100"	"0.04324"	"2.17e-04"	"5.2252309"	"0.92408"	"0.78337891"	"Arap2"	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"10346549"	"0.04324"	"2.17e-04"	"5.2250628"	"0.92382"	"0.70491144"	"Cbx3"	"chromobox 3"
"10424349"	"0.04324"	"2.18e-04"	"5.2214161"	"0.91833"	"0.9652494"	"Sqle"	"squalene epoxidase"
"10404840"	"0.04324"	"2.20e-04"	"5.2161138"	"0.91035"	"0.8596314"	"Cd83"	"CD83 antigen"
"10435821"	"0.04324"	"2.23e-04"	"5.2073797"	"0.89718"	"0.60532231"	"Naa50"	"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
"10588024"	"0.04324"	"2.23e-04"	"5.2070025"	"0.89661"	"0.4835844"	"Ppia"	"peptidylprolyl isomerase A"
"10545337"	"0.04324"	"2.24e-04"	"5.2053879"	"0.89418"	"0.60849444"	"Ppia"	"peptidylprolyl isomerase A"
"10410351"	"0.04363"	"2.28e-04"	"5.1947255"	"0.87808"	"1.0748629"	"Zfp729b"	"zinc finger protein 729b"
"10595205"	"0.04363"	"2.29e-04"	"5.1905265"	"0.87174"	"0.72302572"	"Carnmt1"	"carnosine N-methyltransferase 1"
"10374415"	"0.04368"	"2.31e-04"	"5.1851089"	"0.86355"	"0.77431255"	"Ppp3r1"	"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)"
"10364593"	"0.04423"	"2.36e-04"	"5.1729329"	"0.84513"	"0.64774247"	"Cnn2"	"calponin 2"
"10442238"	"0.04484"	"2.42e-04"	"5.1585654"	"0.82337"	"1.20695833"	"Gm10509///Zfp983///Zfp51"	"zinc finger protein 51 pseudogene///zinc finger protein 983///zinc finger protein 51"
"10438639"	"0.04484"	"2.44e-04"	"-5.151707"	"0.81297"	"-0.58287427"	"Dgkg"	"diacylglycerol kinase, gamma"
"10436048"	"0.04484"	"2.45e-04"	"5.1493513"	"0.80939"	"0.64409196"	"Prdx1"	"peroxiredoxin 1"
"10430302"	"0.04484"	"2.47e-04"	"-5.1465497"	"0.80514"	"-0.72435588"	"Csf2rb2"	"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)"
"10374175"	"0.04504"	"2.49e-04"	"5.1395186"	"0.79446"	"0.50676123"	"Ppia"	"peptidylprolyl isomerase A"
"10583732"	"0.04641"	"2.60e-04"	"5.1147067"	"0.75672"	"1.00075001"	"Ldlr"	"low density lipoprotein receptor"
"10532923"	"0.04641"	"2.61e-04"	"5.1125945"	"0.7535"	"0.85445627"	"Rpl37rt///Rpl37"	"ribosomal protein L37, retrotransposed///ribosomal protein L37"
"10457745"	"0.04736"	"2.69e-04"	"5.0938147"	"0.72486"	"0.53581533"	"Trappc8"	"trafficking protein particle complex 8"
"10472097"	"0.04736"	"2.70e-04"	"-5.0918541"	"0.72187"	"-0.52411698"	"Fmnl2"	"formin-like 2"
"10412011"	"0.04748"	"2.72e-04"	"5.0859887"	"0.71291"	"0.74072844"	"Kif2a"	"kinesin family member 2A"
"10489186"	"0.04761"	"2.75e-04"	"5.0802364"	"0.70412"	"0.97626475"	"Ino80///Rpl35a"	"INO80 complex subunit///ribosomal protein L35A"
"10579910"	"0.04822"	"2.82e-04"	"5.0649223"	"0.68068"	"0.59504937"	"Zc3h15"	"zinc finger CCCH-type containing 15"
"10384672"	"0.04822"	"2.83e-04"	"5.062167"	"0.67647"	"0.87948581"	"Ahsa2"	"AHA1, activator of heat shock protein ATPase 2"
"10606182"	"0.04822"	"2.86e-04"	"5.0560022"	"0.66702"	"1.3445336"	"Mir421"	"microRNA 421"
"10475965"	"0.04822"	"2.89e-04"	"5.049506"	"0.65706"	"0.5786786"	"Polr1b"	"polymerase (RNA) I polypeptide B"
"10546805"	"0.04822"	"2.90e-04"	"5.0484541"	"0.65545"	"0.73662648"	"Ddx18"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
"10400357"	"0.04822"	"2.92e-04"	"5.044183"	"0.64889"	"0.5706951"	"Baz1a"	"bromodomain adjacent to zinc finger domain 1A"
"10525877"	"0.04822"	"2.92e-04"	"5.0438662"	"0.64841"	"0.62479942"	"Zfp664"	"zinc finger protein 664"
"10594636"	"0.04839"	"2.96e-04"	"5.0359173"	"0.6362"	"0.76264797"	"Ppp1r2-ps3///Ppp1r2"	"protein phosphatase 1, regulatory (inhibitor) subunit 2, pseudogene 3///protein phosphatase 1, regulatory (inhibitor) subunit 2"
"10384100"	"0.04839"	"2.98e-04"	"5.0314176"	"0.62929"	"1.00714649"	"Rps15a-ps6///Rps15a-ps4///Rps15a"	"ribosomal protein S15A, pseudogene 6///ribosomal protein S15A, pseudogene 4///ribosomal protein S15A"
"10556528"	"0.04839"	"3.02e-04"	"5.0248334"	"0.61917"	"1.00395932"	"Pde3b"	"phosphodiesterase 3B, cGMP-inhibited"
"10346310"	"0.04839"	"3.03e-04"	"5.0219383"	"0.61472"	"0.89348163"	"Mob4"	"MOB family member 4, phocein"
"10351179"	"0.04839"	"3.11e-04"	"5.0068785"	"0.59154"	"1.3239702"	"Mettl18"	"methyltransferase like 18"
"10384829"	"0.04839"	"3.11e-04"	"5.0059711"	"0.59014"	"0.73755089"	"Rps27a"	"ribosomal protein S27A"
"10437687"	"0.04839"	"3.12e-04"	"-5.0035178"	"0.58636"	"-0.75696144"	"Litaf"	"LPS-induced TN factor"
"10488441"	"0.04839"	"3.13e-04"	"5.0025861"	"0.58492"	"0.7093299"	"Zfp120"	"zinc finger protein 120"
"10439985"	"0.04839"	"3.17e-04"	"4.9952418"	"0.5736"	"0.74619644"	"Trmt10c"	"tRNA methyltransferase 10C"
"10511865"	"0.04839"	"3.17e-04"	"4.9948872"	"0.57305"	"1.1370581"	"Ptges3"	"prostaglandin E synthase 3 (cytosolic)"
"10496892"	"0.04839"	"3.18e-04"	"4.9930093"	"0.57016"	"0.52021279"	"Fubp1"	"far upstream element (FUSE) binding protein 1"
"10418275"	"0.04839"	"3.18e-04"	"4.9925211"	"0.5694"	"0.69116489"	"Ccdc66"	"coiled-coil domain containing 66"
"10428412"	"0.04839"	"3.24e-04"	"4.9824315"	"0.55383"	"0.61959465"	"Nudcd1"	"NudC domain containing 1"
"10593508"	"0.04839"	"3.25e-04"	"4.9802272"	"0.55042"	"0.64692639"	"Ddx10"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 10"
"10415857"	"0.04839"	"3.25e-04"	"4.9797958"	"0.54976"	"0.68163251"	"Fam167a"	"family with sequence similarity 167, member A"
"10542740"	"0.04839"	"3.26e-04"	"-4.9788315"	"0.54827"	"-0.61218675"	"Sspn"	"sarcospan"
"10503534"	"0.04839"	"3.29e-04"	"4.9733233"	"0.53976"	"0.70725933"	"Ccnc"	"cyclin C"
"10584231"	"0.04839"	"3.31e-04"	"4.9682484"	"0.53191"	"0.65931097"	"Pus3"	"pseudouridine synthase 3"
"10595805"	"0.04839"	"3.32e-04"	"4.9680792"	"0.53165"	"0.82467139"	"Rasa2"	"RAS p21 protein activator 2"
"10527559"	"0.04839"	"3.32e-04"	"4.9672714"	"0.5304"	"0.62892988"	"Polr1d"	"polymerase (RNA) I polypeptide D"
"10347748"	"0.04892"	"3.39e-04"	"4.9542782"	"0.51029"	"0.98072204"	"Utp14b///Acsl3"	"UTP14B small subunit processome component///acyl-CoA synthetase long-chain family member 3"
"10432180"	"0.04892"	"3.40e-04"	"4.9537863"	"0.50952"	"0.62777031"	"Ccnt1"	"cyclin T1"
"10482323"	"0.0498"	"3.48e-04"	"4.9397048"	"0.4877"	"0.59311251"	"Ppp6c"	"protein phosphatase 6, catalytic subunit"
"10347335"	"0.05072"	"3.56e-04"	"-4.9253483"	"0.46541"	"-0.50856856"	"Slc11a1"	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"
"10565486"	"0.0509"	"3.61e-04"	"4.9177286"	"0.45357"	"0.66163266"	"Eed"	"embryonic ectoderm development"
"10582997"	"0.0509"	"3.63e-04"	"4.9143383"	"0.4483"	"0.64407382"	"Casp4"	"caspase 4, apoptosis-related cysteine peptidase"
"10363350"	"0.0509"	"3.66e-04"	"4.90862"	"0.43941"	"0.75524918"	"P4ha1"	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide"
"10520362"	"0.0509"	"3.67e-04"	"4.908021"	"0.43847"	"0.76860684"	"Insig1"	"insulin induced gene 1"
"10457465"	"0.0509"	"3.68e-04"	"4.9064644"	"0.43605"	"0.85279284"	"Esco1"	"establishment of sister chromatid cohesion N-acetyltransferase 1"
"10533844"	"0.05095"	"3.70e-04"	"-4.901892"	"0.42893"	"-0.53878104"	"Rilpl2"	"Rab interacting lysosomal protein-like 2"
"10429856"	"0.05095"	"3.72e-04"	"-4.8990702"	"0.42454"	"-0.50085464"	"Mirt2"	"myocardial infraction associated transcript 2"
"10410892"	"0.05095"	"3.75e-04"	"4.8953149"	"0.41869"	"0.73902886"	"Rasa1"	"RAS p21 protein activator 1"
"10553840"	"0.05095"	"3.76e-04"	"4.8928607"	"0.41486"	"0.62121556"	"Atp5l"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"10519945"	"0.05153"	"3.87e-04"	"4.8766675"	"0.38961"	"0.5338291"	"Tmem60"	"transmembrane protein 60"
"10458992"	"0.05153"	"3.87e-04"	"4.876321"	"0.38907"	"0.67726109"	"C330018D20Rik"	"RIKEN cDNA C330018D20 gene"
"10454202"	"0.05153"	"3.93e-04"	"4.8667972"	"0.37419"	"0.80770857"	"Rnf138"	"ring finger protein 138"
