"ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
10583732,0.04641,0.00026,5.1147067,0.75672,1.00075001,"LDLR","low density lipoprotein receptor"
10457745,0.04736,0.000269,5.0938147,0.72486,0.53581533,"TRAPPC8","trafficking protein particle complex 8"
10472097,0.04736,0.00027,-5.0918541,0.72187,-0.52411698,"FMNL2","formin-like 2"
10412011,0.04748,0.000272,5.0859887,0.71291,0.74072844,"KIF2A","kinesin family member 2A"
10579910,0.04822,0.000282,5.0649223,0.68068,0.59504937,"ZC3H15","zinc finger CCCH-type containing 15"
10384672,0.04822,0.000283,5.062167,0.67647,0.87948581,"AHSA2","AHA1, activator of heat shock protein ATPase 2"
10606182,0.04822,0.000286,5.0560022,0.66702,1.3445336,"MIR421","microRNA 421"
10475965,0.04822,0.000289,5.049506,0.65706,0.5786786,"POLR1B","polymerase (RNA) I polypeptide B"
10546805,0.04822,0.00029,5.0484541,0.65545,0.73662648,"DDX18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
10400357,0.04822,0.000292,5.044183,0.64889,0.5706951,"BAZ1A","bromodomain adjacent to zinc finger domain 1A"
10525877,0.04822,0.000292,5.0438662,0.64841,0.62479942,"ZFP664","zinc finger protein 664"
10594636,0.04839,0.000296,5.0359173,0.6362,0.76264797,"PPP1R2-PS3","protein phosphatase 1, regulatory (inhibitor) subunit 2, pseudogene 3"
10556528,0.04839,0.000302,5.0248334,0.61917,1.00395932,"PDE3B","phosphodiesterase 3B, cGMP-inhibited"
10346310,0.04839,0.000303,5.0219383,0.61472,0.89348163,"MOB4","MOB family member 4, phocein"
10351179,0.04839,0.000311,5.0068785,0.59154,1.3239702,"METTL18","methyltransferase like 18"
10437687,0.04839,0.000312,-5.0035178,0.58636,-0.75696144,"LITAF","LPS-induced TN factor"
10488441,0.04839,0.000313,5.0025861,0.58492,0.7093299,"ZFP120","zinc finger protein 120"
10439985,0.04839,0.000317,4.9952418,0.5736,0.74619644,"TRMT10C","tRNA methyltransferase 10C"
10511865,0.04839,0.000317,4.9948872,0.57305,1.1370581,"PTGES3","prostaglandin E synthase 3 (cytosolic)"
10496892,0.04839,0.000318,4.9930093,0.57016,0.52021279,"FUBP1","far upstream element (FUSE) binding protein 1"
10418275,0.04839,0.000318,4.9925211,0.5694,0.69116489,"CCDC66","coiled-coil domain containing 66"
10428412,0.04839,0.000324,4.9824315,0.55383,0.61959465,"NUDCD1","NudC domain containing 1"
10593508,0.04839,0.000325,4.9802272,0.55042,0.64692639,"DDX10","DEAD (Asp-Glu-Ala-Asp) box polypeptide 10"
10415857,0.04839,0.000325,4.9797958,0.54976,0.68163251,"FAM167A","family with sequence similarity 167, member A"
10542740,0.04839,0.000326,-4.9788315,0.54827,-0.61218675,"SSPN","sarcospan"
10503534,0.04839,0.000329,4.9733233,0.53976,0.70725933,"CCNC","cyclin C"
10584231,0.04839,0.000331,4.9682484,0.53191,0.65931097,"PUS3","pseudouridine synthase 3"
10595805,0.04839,0.000332,4.9680792,0.53165,0.82467139,"RASA2","RAS p21 protein activator 2"
10527559,0.04839,0.000332,4.9672714,0.5304,0.62892988,"POLR1D","polymerase (RNA) I polypeptide D"
10347748,0.04892,0.000339,4.9542782,0.51029,0.98072204,"UTP14B","UTP14B small subunit processome component"
10432180,0.04892,0.00034,4.9537863,0.50952,0.62777031,"CCNT1","cyclin T1"
10482323,0.0498,0.000348,4.9397048,0.4877,0.59311251,"PPP6C","protein phosphatase 6, catalytic subunit"
10347335,0.05072,0.000356,-4.9253483,0.46541,-0.50856856,"SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1"
10565486,0.0509,0.000361,4.9177286,0.45357,0.66163266,"EED","embryonic ectoderm development"
10582997,0.0509,0.000363,4.9143383,0.4483,0.64407382,"CASP4","caspase 4, apoptosis-related cysteine peptidase"
10363350,0.0509,0.000366,4.90862,0.43941,0.75524918,"P4HA1","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide"
10520362,0.0509,0.000367,4.908021,0.43847,0.76860684,"INSIG1","insulin induced gene 1"
10457465,0.0509,0.000368,4.9064644,0.43605,0.85279284,"ESCO1","establishment of sister chromatid cohesion N-acetyltransferase 1"
10533844,0.05095,0.00037,-4.901892,0.42893,-0.53878104,"RILPL2","Rab interacting lysosomal protein-like 2"
10429856,0.05095,0.000372,-4.8990702,0.42454,-0.50085464,"MIRT2","myocardial infraction associated transcript 2"
10410892,0.05095,0.000375,4.8953149,0.41869,0.73902886,"RASA1","RAS p21 protein activator 1"
10553840,0.05095,0.000376,4.8928607,0.41486,0.62121556,"ATP5L","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
10519945,0.05153,0.000387,4.8766675,0.38961,0.5338291,"TMEM60","transmembrane protein 60"
10458992,0.05153,0.000387,4.876321,0.38907,0.67726109,"C330018D20RIK","RIKEN cDNA C330018D20 gene"
10454202,0.05153,0.000393,4.8667972,0.37419,0.80770857,"RNF138","ring finger protein 138"
10461721,0.05153,0.000396,-4.8623022,0.36717,-1.19837936,"MPEG1","macrophage expressed gene 1"
10498623,0.05153,0.000396,4.8621039,0.36686,0.89307133,"KPNA4","karyopherin (importin) alpha 4"
10528238,0.05153,0.000402,4.8534796,0.35337,0.79777746,"PHTF2","putative homeodomain transcription factor 2"
10518356,0.05153,0.000404,4.8500671,0.34803,0.6589694,"GM8580","ribosomal protein L29 pseudogene"
10548194,0.05153,0.000405,4.8493303,0.34688,0.5814109,"FKBP4","FK506 binding protein 4"
10575213,0.05153,0.000407,-4.8460117,0.34168,-0.60427205,"ZFHX3","zinc finger homeobox 3"
10401335,0.05153,0.000408,4.8443095,0.33901,0.68892732,"MED6","mediator complex subunit 6"
10360934,0.05153,0.000411,4.8397509,0.33187,0.56245649,"RRP15","ribosomal RNA processing 15 homolog (S. cerevisiae)"
10453456,0.05153,0.000413,-4.8374176,0.32822,-0.60447353,"KCNK12","potassium channel, subfamily K, member 12"
10410302,0.05153,0.000413,4.8373335,0.32809,0.90823544,"ZFP953","zinc finger protein 953"
10575102,0.05153,0.000414,4.8366878,0.32707,0.53211327,"CIRH1A","cirrhosis, autosomal recessive 1A (human)"
10506736,0.05214,0.000426,4.8194923,0.3001,0.79910472,"MAGOH","mago homolog, exon junction complex core component"
10353296,0.05214,0.000426,4.8191603,0.29958,0.55243888,"TCEB1","transcription elongation factor B (SIII), polypeptide 1"
10544982,0.05219,0.000429,4.8146143,0.29244,0.6188286,"NT5C3","5'-nucleotidase, cytosolic III"
10384486,0.05246,0.000438,4.8029425,0.2741,0.86397369,"ETAA1","Ewing tumor-associated antigen 1"
10385361,0.05278,0.000449,4.7885668,0.25148,0.93782957,"UBLCP1","ubiquitin-like domain containing CTD phosphatase 1"
10579874,0.05278,0.000451,4.785409,0.24651,0.60373275,"ABCE1","ATP-binding cassette, sub-family E (OABP), member 1"
10437236,0.05278,0.000453,4.7826877,0.24222,0.94172378,"B230307C23RIK","RIKEN cDNA B230307C23 gene"
10484482,0.05278,0.000454,-4.7814623,0.24029,-0.83549451,"RTN4RL2","reticulon 4 receptor-like 2"
10401244,0.05278,0.000465,-4.7672603,0.2179,-0.64502943,"ACTN1","actinin, alpha 1"
10375677,0.05278,0.000471,4.7604434,0.20714,0.99872426,"MIR340","microRNA 340"
10479458,0.05278,0.000471,4.7600471,0.20651,0.52664137,"GID8","GID complex subunit 8"
10445241,0.05278,0.000472,-4.7590956,0.20501,-0.53683622,"TNFRSF21","tumor necrosis factor receptor superfamily, member 21"
10496475,0.05278,0.000476,4.7535675,0.19628,0.56900516,"ADH5","alcohol dehydrogenase 5 (class III), chi polypeptide"
10405074,0.05278,0.000479,4.7495362,0.18991,0.81315129,"NOL8","nucleolar protein 8"
10414460,0.05278,0.000481,4.7471666,0.18616,0.63131213,"NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit"
10400326,0.05278,0.000482,4.7465792,0.18523,0.61777102,"EAPP","E2F-associated phosphoprotein"
10377987,0.05278,0.000482,4.7462824,0.18476,0.69613089,"RABEP1","rabaptin, RAB GTPase binding effector protein 1"
10440288,0.05278,0.000484,4.7434494,0.18028,0.553732,"ZFP654","zinc finger protein 654"
10406452,0.05278,0.000485,4.7430643,0.17967,1.66351742,"GM10759","predicted gene 10759"
10519607,0.05278,0.000485,4.7426648,0.17904,0.8026651,"TMEM243","transmembrane protein 243, mitochondrial"
10532313,0.05278,0.00049,4.7364494,0.16921,1.06179242,"AB010352","cDNA sequence AB010352"
10556581,0.05278,0.000492,4.7337884,0.165,0.62329498,"GM10589","predicted gene 10589"
10531610,0.05278,0.000494,4.7322546,0.16257,2.05992596,"RASGEF1B","RasGEF domain family, member 1B"
10542156,0.05278,0.000496,4.72995,0.15892,0.92839445,"CLEC2D","C-type lectin domain family 2, member d"
10526133,0.05278,0.000497,4.7281424,0.15606,0.66192825,"RABGEF1","RAB guanine nucleotide exchange factor (GEF) 1"
10500976,0.05278,0.000498,4.7275676,0.15515,0.66625214,"RAP1A","RAS-related protein-1a"
10598107,0.05278,0.000499,4.725709,0.1522,0.60588817,"TAF1A","TATA-box binding protein associated factor, RNA polymerase I, A"
10479749,0.05278,5e-04,4.7253174,0.15158,0.73010161,"RPP38","ribonuclease P"
10375935,0.05278,5e-04,4.7252068,0.15141,1.04781243,"SKP1A","S-phase kinase-associated protein 1A"
10354168,0.05278,5e-04,-4.7244751,0.15025,-0.67042851,"TBC1D8","TBC1 domain family, member 8"
10508074,0.05278,0.000503,-4.7212552,0.14515,-0.8964613,"CSF3R","colony stimulating factor 3 receptor (granulocyte)"
10383502,0.05278,0.000504,-4.7197907,0.14283,-0.52622305,"SLC16A3","solute carrier family 16 (monocarboxylic acid transporters), member 3"
10604199,0.05278,0.000505,4.7193678,0.14215,0.78842358,"CUL4B","cullin 4B"
10351867,0.05278,0.000511,4.7122779,0.13091,0.94092802,"AIM2","absent in melanoma 2"
10359161,0.05278,0.000511,4.7118903,0.1303,0.67706536,"SOAT1","sterol O-acyltransferase 1"
10412909,0.05278,0.000514,4.7082229,0.12448,0.52036634,"FDFT1","farnesyl diphosphate farnesyl transferase 1"
10491952,0.05278,0.000516,-4.7064609,0.12168,-0.8328839,"MGST2","microsomal glutathione S-transferase 2"
10542376,0.05278,0.000519,4.7031142,0.11637,0.60607291,"DNAAF2","dynein, axonemal assembly factor 2"
10356880,0.05278,0.000521,4.7008706,0.11281,0.67550597,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
10484249,0.05303,0.000527,4.6941523,0.10214,0.82312979,"CWC22","CWC22 spliceosome-associated protein"
10543512,0.05303,0.000528,4.6930121,0.10033,0.63887246,"ZFP800","zinc finger protein 800"
10496742,0.05303,0.00053,4.6909248,0.09701,0.624192,"2410004B18RIK","RIKEN cDNA 2410004B18 gene"
10360794,0.05313,0.000533,4.6875547,0.09165,0.49842855,"FBXO28","F-box protein 28"
10360578,0.05322,0.000536,4.6841826,0.08629,0.61591149,"LOC102640295","uncharacterized LOC102640295"
10362974,0.05322,0.000539,4.6812947,0.0817,0.56293192,"HACE1","HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1"
10409876,0.05339,0.00055,-4.6690301,0.06218,-0.80404117,"CTLA2A","cytotoxic T lymphocyte-associated protein 2 alpha"
10572605,0.05339,0.000551,-4.6682013,0.06086,-0.5446584,"ANKLE1","ankyrin repeat and LEM domain containing 1"
10443000,0.05339,0.000551,-4.6678968,0.06037,-0.56173821,"NEURL1B","neuralized E3 ubiquitin protein ligase 1B"
10599032,0.05339,0.000555,4.6635876,0.0535,1.02670824,"WDR44","WD repeat domain 44"
10501420,0.05339,0.000557,4.6617712,0.05061,0.67376885,"STXBP3","syntaxin binding protein 3"
10379736,0.05377,0.000565,-4.6531438,0.03686,-0.66181955,"WFDC21","WAP four-disulfide core domain 21"
10499138,0.05403,0.000573,4.645168,0.02413,0.92621274,"DCLK2","doublecortin-like kinase 2"
10562670,0.05403,0.000575,4.6436872,0.02177,0.71216926,"ZFP715","zinc finger protein 715"
10442262,0.0543,0.000583,4.6352611,0.00831,1.36524892,"ZFP758","zinc finger protein 758"
10606513,0.0543,0.000583,4.6352395,0.00828,0.80254958,"CHM","choroidermia (RAB escort protein 1)"
10490078,0.0543,0.000584,4.6342743,0.00673,0.98889791,"SUMO1","small ubiquitin-like modifier 1"
10571111,0.05434,0.000587,-4.6316332,0.00251,-0.78608144,"ZFP703","zinc finger protein 703"
10503134,0.05436,0.000592,4.6265186,-0.00566,0.59358391,"SDCBP","syndecan binding protein"
10464448,0.05436,0.000593,4.6251304,-0.00788,1.13909096,"GM6020","predicted gene 6020"
10442224,0.05436,0.000595,4.6233168,-0.01078,0.55288456,"ZFP948","zinc finger protein 948"
10455533,0.05436,0.000597,4.6211637,-0.01423,0.45185409,"EIF1A","eukaryotic translation initiation factor 1A"
10491835,0.05436,0.000598,4.6207649,-0.01487,0.55059042,"LARP1B","La ribonucleoprotein domain family, member 1B"
10451886,0.05504,0.000607,4.6113898,-0.02987,0.89054708,"ZFP119B","zinc finger protein 119b"
10602588,0.05515,0.000613,4.6055318,-0.03925,0.74125064,"MIR98","microRNA 98"
10372028,0.05515,0.000619,4.600224,-0.04776,0.7924939,"PLXNC1","plexin C1"
10394560,0.05515,0.000623,4.5964598,-0.05379,0.69815276,"SMC6","structural maintenance of chromosomes 6"
10407833,0.05515,0.000624,4.5955868,-0.05519,0.54491459,"GGPS1","geranylgeranyl diphosphate synthase 1"
10534927,0.05515,0.000628,-4.5919132,-0.06108,-0.68945359,"PILRA","paired immunoglobin-like type 2 receptor alpha"
10517165,0.05515,0.000628,4.5915824,-0.06161,0.67822537,"CD52","CD52 antigen"
10423333,0.05515,0.000632,4.5880682,-0.06725,0.92127815,"FAM134B","family with sequence similarity 134, member B"
