"ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
10512669,4.03e-14,4.37e-17,42.2196293,29.431136,6.37767233,"PAX5","paired box 5"
10538871,4.35e-14,4.88e-17,41.9070012,29.327489,6.73431214,"IGKV1-133","immunoglobulin kappa variable 1-133"
10401244,4.92e-14,5.73e-17,-41.4623788,29.17843,-4.17742791,"ACTN1","actinin, alpha 1"
10545247,5.02e-14,6.25e-17,41.2245584,29.097894,6.32722673,"IGKV6-14","immunoglobulin kappa variable 6-14"
10575799,5.05e-14,6.48e-17,41.1235096,29.063502,4.82520212,"PLCG2","phospholipase C, gamma 2"
10393559,5.93e-14,7.85e-17,-40.5986177,28.88318,-3.50042925,"TIMP2","tissue inhibitor of metalloproteinase 2"
10461605,5.97e-14,8.15e-17,-40.4988477,28.848584,-5.58535164,"MS4A4B","membrane-spanning 4-domains, subfamily A, member 4B"
10439744,6.31e-14,8.86e-17,-40.2710632,28.769207,-5.84348737,"CD96","CD96 antigen"
10516966,8.8e-14,1.34e-16,39.1718264,28.378366,3.89657048,"THEMIS2","thymocyte selection associated family member 2"
10466172,8.97e-14,1.4e-16,39.0535084,28.335511,7.65079008,"MS4A1","membrane-spanning 4-domains, subfamily A, member 1"
10405216,1.27e-13,2.04e-16,38.0917011,27.981273,5.53319712,"SYK","spleen tyrosine kinase"
10396402,1.34e-13,2.24e-16,-37.8556265,27.892694,-6.0189382,"PRKCH","protein kinase C, eta"
10443749,1.34e-13,2.25e-16,-37.8379008,27.886017,-3.72440131,"UBASH3A","ubiquitin associated and SH3 domain containing, A"
10403038,1.46e-13,2.53e-16,37.5459354,27.775494,4.62683475,"IGHV1-72","immunoglobulin heavy variable 1-72"
10495781,1.6e-13,2.82e-16,37.2691897,27.669791,4.38059358,"BCAR3","breast cancer anti-estrogen resistance 3"
10418868,1.86e-13,3.36e-16,36.8402678,27.50412,5.51004171,"WDFY4","WD repeat and FYVE domain containing 4"
10593024,2.05e-13,3.79e-16,-36.5414205,27.387343,-4.92607002,"CD3E","CD3 antigen, epsilon polypeptide"
10404606,2.06e-13,3.89e-16,36.4783557,27.362557,5.44841239,"LY86","lymphocyte antigen 86"
10416423,3e-13,5.77e-16,35.5256881,26.981927,4.48570683,"5031414D18RIK","RIKEN cDNA 5031414D18 gene"
10403015,3.32e-13,6.62e-16,35.2002466,26.84917,5.41388191,"IGHG3","Immunoglobulin heavy constant gamma 3"
10530516,3.56e-13,7.58e-16,-34.883749,26.718692,-4.29889922,"TXK","TXK tyrosine kinase"
10460237,3.59e-13,7.86e-16,34.7996428,26.683788,5.31581949,"UNC93B1","unc-93 homolog B1 (C. elegans)"
10345509,3.59e-13,7.92e-16,-34.7796812,26.67549,-4.15127669,"ZAP70","zeta-chain (TCR) associated protein kinase"
10603551,3.64e-13,8.47e-16,34.6248322,26.61093,6.10139656,"CYBB","cytochrome b-245, beta polypeptide"
10415015,3.64e-13,8.48e-16,-34.6232523,26.61027,-4.95723831,"TRAV7-4","T cell receptor alpha variable 7-4"
10466054,3.74e-13,9e-16,-34.4854082,26.552517,-4.49482583,"CD6","CD6 antigen"
10589654,4.21e-13,1.03e-15,-34.1701957,26.419448,-3.32702267,"ALS2CL","ALS2 C-terminal like"
10406928,4.25e-13,1.07e-15,34.0960554,26.387944,5.54767478,"CD180","CD180 antigen"
10360018,4.25e-13,1.08e-15,34.075328,26.379122,5.01357078,"FCRLA","Fc receptor-like A"
10349782,4.46e-13,1.15e-15,33.9298006,26.317013,3.11571823,"NUAK2","NUAK family, SNF1-like kinase, 2"
10536898,4.49e-13,1.17e-15,33.8786483,26.295109,3.78793615,"IRF5","interferon regulatory factor 5"
10380672,6.54e-13,1.73e-15,-33.001032,25.913324,-4.60853666,"SKAP1","src family associated phosphoprotein 1"
10393573,7.88e-13,2.15e-15,-32.5266123,25.702106,-3.45304033,"LGALS3BP","lectin, galactoside-binding, soluble, 3 binding protein"
10584628,8.75e-13,2.46e-15,-32.2356246,25.570825,-5.17928032,"THY1","thymus cell antigen 1, theta"
10403063,1.17e-12,3.34e-15,31.5757205,25.268099,4.3521609,"IGHA","immunoglobulin heavy constant alpha"
10454632,1.17e-12,3.37e-15,-31.5574608,25.259622,-4.01001424,"CAMK4","calcium"
10414728,1.19e-12,3.48e-15,-31.4942264,25.230222,-3.61425744,"TRAV3N-3","T cell receptor alpha variable 3N-3"
10356475,1.19e-12,3.53e-15,-31.4641004,25.216193,-3.24177324,"ARL4C","ADP-ribosylation factor-like 4C"
10492971,1.3e-12,3.91e-15,31.2443436,25.113397,4.4693024,"FCRL1","Fc receptor-like 1"
10545215,1.33e-12,4.06e-15,31.1655802,25.076357,5.63886171,"IGK-V28","immunoglobulin kappa chain variable 28 (V28)"
10568174,1.42e-12,4.38e-15,-31.0063537,25.001158,-3.36197353,"SPN","sialophorin"
10422321,1.47e-12,4.6e-15,-30.9069533,24.953996,-3.22665651,"DZIP1","DAZ interacting protein 1"
10352000,1.55e-12,4.91e-15,30.7721349,24.889758,5.37274099,"KMO","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)"
10414741,1.75e-12,5.69e-15,-30.4671269,24.743268,-3.37882519,"TCRA-V22.1","T cell receptor alpha, variable 22.1"
10381096,1.99e-12,6.74e-15,-30.1232814,24.576166,-5.81313196,"IGFBP4","insulin-like growth factor binding protein 4"
10414548,2.01e-12,7.02e-15,30.0400326,24.535392,5.45258276,"RNASE6","ribonuclease, RNase A family, 6"
10503098,2.1e-12,7.42e-15,29.9297305,24.481175,6.33946929,"LYN","LYN proto-oncogene, Src family tyrosine kinase"
10545242,2.28e-12,8.13e-15,29.7441121,24.389439,3.65585298,"IGKV6-20","immunoglobulin kappa variable 6-20"
10409502,2.3e-12,8.29e-15,29.7052809,24.370168,3.68043464,"DOK3","docking protein 3"
10511416,2.4e-12,8.77e-15,-29.5925385,24.31406,-3.1448771,"TOX","thymocyte selection-associated high mobility group box"
10414955,2.78e-12,1.03e-14,-29.2810825,24.157832,-2.65027124,"TRAV9D-3","T cell receptor alpha variable 9D-3"
10408557,2.85e-12,1.06e-14,29.2121716,24.12302,4.72450992,"SERPINB1A","serine (or cysteine) peptidase inhibitor, clade B, member 1a"
10503107,3.66e-12,1.39e-14,28.6832374,23.85279,4.87623093,"6330407A03RIK","RIKEN cDNA 6330407A03 gene"
10481574,3.66e-12,1.41e-14,-28.6630566,23.842372,-2.68840048,"FAM78A","family with sequence similarity 78, member A"
10559454,4.17e-12,1.62e-14,28.3917595,23.701545,3.56326655,"GM15448","predicted gene 15448"
10478678,4.34e-12,1.71e-14,28.2968331,23.651925,2.84743722,"CD40","CD40 antigen"
10501046,4.62e-12,1.83e-14,-28.158547,23.579315,-4.32205178,"GM10673","predicted gene 10673"
10535389,4.71e-12,1.89e-14,28.101399,23.549195,3.53633288,"RNF216","ring finger protein 216"
10576034,4.79e-12,1.94e-14,28.0522173,23.523221,3.63215286,"IRF8","interferon regulatory factor 8"
10389719,4.91e-12,2.01e-14,27.9850697,23.487679,3.33628326,"SCPEP1","serine carboxypeptidase 1"
10426315,4.97e-12,2.05e-14,27.9450715,23.466464,5.32731971,"LRRK2","leucine-rich repeat kinase 2"
10402991,6.31e-12,2.66e-14,27.4604042,23.206757,3.9376301,"IGHG","Immunoglobulin heavy chain (gamma polypeptide)"
10549506,6.34e-12,2.7e-14,27.4354317,23.193242,4.66268403,"DENND5B","DENN"
10545175,6.78e-12,2.91e-14,27.2941718,23.116544,5.39130858,"IGKV10-96","immunoglobulin kappa variable 10-96"
10533007,6.86e-12,3e-14,-27.2387757,23.08635,-2.32564329,"CCDC64","coiled-coil domain containing 64"
10549162,7.64e-12,3.37e-14,-27.0251506,22.969291,-4.19108517,"ST8SIA1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
10474181,8.75e-12,3.89e-14,-26.7625337,22.824022,-2.66256173,"ABTB2","ankyrin repeat and BTB (POZ) domain containing 2"
10443506,8.81e-12,3.96e-14,26.7325507,22.80734,2.92283636,"FGD2","FYVE, RhoGEF and PH domain containing 2"
10565994,8.94e-12,4.05e-14,-26.6903872,22.783846,-5.86251742,"ART2B","ADP-ribosyltransferase 2b"
10403558,9.05e-12,4.14e-14,26.6526039,22.76276,3.31399199,"ERO1LB","ERO1-like beta (S. cerevisiae)"
10573419,1.1e-11,5.18e-14,26.2512566,22.536788,3.13857654,"LYL1","lymphoblastomic leukemia 1"
10473809,1.13e-11,5.37e-14,26.1890081,22.501411,4.52278129,"SPI1","spleen focus forming virus (SFFV) proviral integration oncogene"
10606694,1.13e-11,5.41e-14,26.1750755,22.49348,4.50545307,"BTK","Bruton agammaglobulinemia tyrosine kinase"
10412123,1.34e-11,6.45e-14,25.8649548,22.315792,2.96275306,"NCF2","neutrophil cytosolic factor 2"
10375019,1.38e-11,6.7e-14,-25.7976608,22.276937,-4.30320924,"NSG2","neuron specific gene family member 2"
10567626,1.39e-11,6.8e-14,25.7731704,22.26277,2.8876161,"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
10462818,1.47e-11,7.28e-14,25.6552195,22.194338,3.25394088,"HHEX","hematopoietically expressed homeobox"
10382449,1.58e-11,7.87e-14,-25.5183078,22.114488,-2.26200781,"RAB37","RAB37, member RAS oncogene family"
10438415,1.59e-11,8e-14,25.4907862,22.098382,5.0057183,"2010309G21RIK","RIKEN cDNA 2010309G21 gene"
10547985,1.59e-11,8.06e-14,-25.4773645,22.090521,-3.54384038,"CD27","CD27 antigen"
10472022,1.66e-11,8.46e-14,-25.3945046,22.041892,-2.86193209,"LYPD6B","LY6"
10478219,1.7e-11,8.73e-14,-25.341354,22.010612,-2.65853492,"PLCG1","phospholipase C, gamma 1"
10552697,1.7e-11,8.81e-14,25.3248037,22.000857,3.85402835,"NAPSA","napsin A aspartic peptidase"
10349834,1.74e-11,9.07e-14,25.2745103,21.971174,3.02200701,"PIK3C2B","phosphoinositide-3-kinase, class 2, beta polypeptide"
10412078,1.75e-11,9.2e-14,25.250099,21.956744,3.60726222,"GAPT","Grb2-binding adaptor, transmembrane"
10465246,1.79e-11,9.46e-14,-25.2032027,21.928982,-2.10413922,"FRMD8","FERM domain containing 8"
10407173,1.79e-11,9.58e-14,-25.18193,21.91637,-3.30786882,"IL6ST","interleukin 6 signal transducer"
10362350,1.87e-11,1e-13,-25.1016247,21.868661,-4.76849992,"THEMIS","thymocyte selection associated"
10429520,1.97e-11,1.07e-13,24.9927294,21.80371,5.26317265,"LY6D","lymphocyte antigen 6 complex, locus D"
10533993,1.97e-11,1.08e-13,24.9703708,21.790337,2.13802697,"SLC15A4","solute carrier family 15, member 4"
10378697,2.6e-11,1.44e-13,24.4984538,21.505122,3.70787426,"MYO1C","myosin IC"
10586781,2.85e-11,1.59e-13,24.3320525,21.403182,4.68104698,"MYO1E","myosin IE"
10411235,2.89e-11,1.62e-13,-24.2992105,21.382977,-2.62288103,"IQGAP2","IQ motif containing GTPase activating protein 2"
10551169,2.96e-11,1.67e-13,24.2472883,21.350975,2.51878764,"B3GNT8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
10414769,2.99e-11,1.7e-13,-24.2197132,21.33395,-2.80051889,"TRAV12-2","T cell receptor alpha variable 12-2"
10551587,3.26e-11,1.89e-13,-24.0442962,21.225174,-2.10760429,"RINL","Ras and Rab interactor-like"
10534303,3.37e-11,1.97e-13,23.9762833,21.182777,3.30670836,"LAT2","linker for activation of T cells family, member 2"
10595793,3.47e-11,2.05e-13,-23.9162502,21.145251,-2.38750453,"ATP1B3","ATPase, Na+"
10406434,3.57e-11,2.14e-13,23.8486512,21.102878,4.6011048,"MEF2C","myocyte enhancer factor 2C"
10560964,3.68e-11,2.22e-13,23.7889918,21.065378,2.8372577,"POU2F2","POU domain, class 2, transcription factor 2"
10591960,3.77e-11,2.29e-13,-23.7397034,21.034324,-3.29274951,"VPS26B","VPS26 retromer complex component B"
10501048,3.83e-11,2.33e-13,-23.7052537,21.012579,-3.24132996,"2010016I18RIK","RIKEN cDNA 2010016I18 gene"
10402554,3.83e-11,2.35e-13,-23.695789,21.0066,-3.85231556,"BCL11B","B cell leukemia"
10444236,3.83e-11,2.37e-13,23.6843052,20.999341,5.35426967,"H2-DMB2","histocompatibility 2, class II, locus Mb2"
10464594,4.28e-11,2.66e-13,-23.4967606,20.880277,-3.14790246,"BC021614","cDNA sequence BC021614"
10383982,4.31e-11,2.7e-13,-23.4720387,20.864509,-2.20004983,"ZNRF3","zinc and ring finger 3"
10564377,4.45e-11,2.81e-13,23.4107275,20.82533,2.09355258,"LRRK1","leucine-rich repeat kinase 1"
10564631,4.69e-11,2.97e-13,-23.3192008,20.766645,-2.04347805,"SLCO3A1","solute carrier organic anion transporter family, member 3a1"
10427918,4.69e-11,3e-13,-23.307283,20.758986,-2.73225417,"FAM105A","family with sequence similarity 105, member A"
10366712,4.71e-11,3.02e-13,-23.2920803,20.74921,-3.28189862,"PPM1H","protein phosphatase 1H (PP2C domain containing)"
10369301,5.07e-11,3.27e-13,23.1674063,20.668792,4.94190658,"CHST3","carbohydrate (chondroitin 6"
10489377,5.07e-11,3.29e-13,23.1569063,20.661999,2.1336646,"SERINC3","serine incorporator 3"
10406111,5.4e-11,3.53e-13,-23.0467592,20.590547,-2.90680581,"SLC12A7","solute carrier family 12, member 7"
10348537,5.4e-11,3.56e-13,-23.0371066,20.584269,-2.4944344,"RAMP1","receptor (calcitonin) activity modifying protein 1"
10531370,6.06e-11,4.01e-13,22.8486548,20.46115,1.94305241,"NAAA","N-acylethanolamine acid amidase"
10532744,6.26e-11,4.17e-13,-22.7885633,20.421673,-2.34364306,"SELPLG","selectin, platelet (p-selectin) ligand"
10446777,6.49e-11,4.35e-13,-22.7231115,20.378552,-2.24908406,"EHD3","EH-domain containing 3"
10603814,7.08e-11,4.77e-13,22.5803841,20.284079,3.95105631,"SLC9A7","solute carrier family 9 (sodium"
10358928,7.46e-11,5.09e-13,22.4824601,20.218908,2.78975666,"CACNA1E","calcium channel, voltage-dependent, R type, alpha 1E subunit"
10502335,7.46e-11,5.09e-13,22.4816748,20.218385,5.96176822,"BANK1","B cell scaffold protein with ankyrin repeats 1"
10385518,7.52e-11,5.16e-13,-22.4606457,20.204351,-3.13053689,"TGTP2","T cell specific GTPase 2"
10606235,7.52e-11,5.19e-13,-22.4506182,20.197654,-3.02776972,"ZDHHC15","zinc finger, DHHC domain containing 15"
10377725,7.87e-11,5.46e-13,-22.3738814,20.146307,-2.21009819,"DLG4","discs, large homolog 4 (Drosophila)"
10381187,7.95e-11,5.55e-13,22.3497933,20.130152,3.47698382,"ATP6V0A1","ATPase, H+ transporting, lysosomal V0 subunit A1"
10513729,8.01e-11,5.63e-13,-22.3285868,20.115915,-2.58912399,"TNFSF8","tumor necrosis factor (ligand) superfamily, member 8"
10578149,8.23e-11,5.81e-13,-22.2793058,20.082776,-2.81956365,"LEPROTL1","leptin receptor overlapping transcript-like 1"
10478409,8.51e-11,6.04e-13,22.2198893,20.042722,2.99904543,"PKIG","protein kinase inhibitor, gamma"
10379633,8.68e-11,6.2e-13,-22.1820137,20.017133,-4.74306241,"SLFN1","schlafen 1"
10403069,9.09e-11,6.53e-13,22.1024434,19.963228,4.74205886,"IGH-VJ558","immunoglobulin heavy chain (J558 family)"
10552380,9.68e-11,7.03e-13,21.9912395,19.887563,4.77270118,"SIGLECG","sialic acid binding Ig-like lectin G"
10467578,9.88e-11,7.27e-13,21.9424079,19.854214,4.45492893,"PIK3AP1","phosphoinositide-3-kinase adaptor protein 1"
10506254,9.88e-11,7.29e-13,-21.9365903,19.850236,-1.75579739,"RAVER2","ribonucleoprotein, PTB-binding 2"
10408280,9.88e-11,7.3e-13,21.9361915,19.849963,2.6473605,"LRRC16A","leucine rich repeat containing 16A"
10352756,1e-10,7.42e-13,21.9109872,19.832716,2.68934773,"LPGAT1","lysophosphatidylglycerol acyltransferase 1"
10593050,1.03e-10,7.72e-13,21.8522066,19.792414,2.71778972,"IL10RA","interleukin 10 receptor, alpha"
10496592,1.03e-10,7.73e-13,-21.8500432,19.790929,-2.42075724,"GBP2","guanylate binding protein 2"
10434778,1.05e-10,7.93e-13,-21.8111018,19.764166,-2.7299179,"RTP4","receptor transporter protein 4"
10461487,1.05e-10,7.95e-13,21.8085568,19.762415,3.22233054,"CYB561A3","cytochrome b561 family, member A3"
10357371,1.19e-10,9.12e-13,21.6049693,19.62169,2.771745,"TMEM163","transmembrane protein 163"
10425049,1.22e-10,9.4e-13,-21.5596492,19.590181,-2.63034045,"APOL9A","apolipoprotein L 9a"
10434291,1.26e-10,9.74e-13,21.5073423,19.553732,4.68927063,"B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
10351353,1.5e-10,1.17e-12,-21.2461252,19.370357,-2.9852917,"CD247","CD247 antigen"
10562812,1.55e-10,1.21e-12,21.1888326,19.329834,6.23089036,"SPIB","Spi-B transcription factor (Spi-1"
10444291,1.58e-10,1.24e-12,21.15057,19.30271,6.65161882,"H2-AB1","histocompatibility 2, class II antigen A, beta 1"
10371321,1.63e-10,1.28e-12,21.1048921,19.270264,1.91349927,"SLC41A2","solute carrier family 41, member 2"
10505224,1.63e-10,1.29e-12,21.0948818,19.263144,2.36421879,"SNX30","sorting nexin family member 30"
10587107,1.67e-10,1.33e-12,21.0499678,19.231157,2.75191422,"MYO5A","myosin VA"
10500685,1.68e-10,1.35e-12,-21.0381788,19.22275,-2.17136386,"ATP1A1","ATPase, Na+"
10587854,1.74e-10,1.4e-12,-20.9813281,19.182141,-3.00458295,"SLC9A9","solute carrier family 9 (sodium"
10447341,1.9e-10,1.54e-12,20.8412267,19.081591,3.3916191,"RHOQ","ras homolog family member Q"
10388194,1.92e-10,1.57e-12,20.8168527,19.064029,2.16093577,"SPNS2","spinster homolog 2"
10606102,1.93e-10,1.59e-12,20.8021384,19.053417,2.56522725,"PHKA1","phosphorylase kinase alpha 1"
10425880,1.95e-10,1.61e-12,20.7810895,19.038224,3.11575823,"PRR5","proline rich 5 (renal)"
10430818,1.97e-10,1.64e-12,20.7555565,19.019773,3.81057244,"TNFRSF13C","tumor necrosis factor receptor superfamily, member 13c"
10498319,2.01e-10,1.67e-12,20.7265572,18.998789,1.82570282,"SERP1","stress-associated endoplasmic reticulum protein 1"
10364262,2.11e-10,1.77e-12,-20.6489041,18.942456,-1.86597368,"ITGB2","integrin beta 2"
10359201,2.26e-10,1.9e-12,20.5441522,18.866129,3.04510349,"RALGPS2","Ral GEF with PH domain and SH3 binding motif 2"
10406817,2.37e-10,2.01e-12,-20.4708834,18.81251,-1.95609591,"ENC1","ectodermal-neural cortex 1"
10595680,2.4e-10,2.04e-12,-20.4480829,18.795786,-3.18288785,"TBC1D2B","TBC1 domain family, member 2B"
10466040,2.49e-10,2.13e-12,-20.3896317,18.752826,-4.24002818,"CD5","CD5 antigen"
10365428,2.53e-10,2.17e-12,-20.3581035,18.729603,-3.28986412,"BTBD11","BTB (POZ) domain containing 11"
10430344,2.56e-10,2.21e-12,-20.3348578,18.712458,-4.31008564,"IL2RB","interleukin 2 receptor, beta chain"
10414778,2.58e-10,2.23e-12,-20.3206304,18.701955,-3.3036528,"TRAV14D-3-DV8","T cell receptor alpha variable 14D-3-DV8"
10357604,2.66e-10,2.32e-12,-20.2701538,18.664631,-3.47886009,"IKBKE","inhibitor of kappaB kinase epsilon"
10451054,2.82e-10,2.47e-12,-20.1839457,18.600674,-2.17018033,"ENPP4","ectonucleotide pyrophosphatase"
10525365,2.98e-10,2.63e-12,20.0937294,18.533452,2.24184482,"HVCN1","hydrogen voltage-gated channel 1"
10462623,3.13e-10,2.79e-12,-20.0132406,18.473225,-3.66054271,"IFIT1","interferon-induced protein with tetratricopeptide repeats 1"
10434869,3.23e-10,2.89e-12,19.963285,18.435725,2.36543612,"CCDC50","coiled-coil domain containing 50"
10520950,3.37e-10,3.03e-12,-19.9006076,18.388542,-1.62072977,"PDLIM1","PDZ and LIM domain 1 (elfin)"
10483178,3.41e-10,3.08e-12,19.8797859,18.372836,2.69093517,"COBLL1","Cobl-like 1"
10399148,3.41e-10,3.09e-12,19.8742536,18.36866,2.08467907,"RAPGEF5","Rap guanine nucleotide exchange factor (GEF) 5"
10450154,3.47e-10,3.16e-12,19.841304,18.343764,7.34974967,"H2-AA","histocompatibility 2, class II antigen A, alpha"
10378549,3.64e-10,3.33e-12,-19.7716776,18.291023,-1.78606366,"RTN4RL1","reticulon 4 receptor-like 1"
10478401,3.73e-10,3.43e-12,19.7327905,18.261487,1.67790122,"TTPAL","tocopherol (alpha) transfer protein-like"
10359034,4.12e-10,3.8e-12,-19.5929195,18.154772,-1.38204641,"QSOX1","quiescin Q6 sulfhydryl oxidase 1"
10484894,4.16e-10,3.86e-12,19.5727411,18.139315,5.60665381,"PTPRJ","protein tyrosine phosphatase, receptor type, J"
10438405,4.19e-10,3.9e-12,19.5599277,18.129492,5.27304272,"IGLV1","immunoglobulin lambda variable 1"
10521678,4.48e-10,4.22e-12,19.4529897,18.047259,4.25491049,"CD38","CD38 antigen"
10587023,4.48e-10,4.23e-12,-19.4507877,18.045562,-1.69028463,"RAB27A","RAB27A, member RAS oncogene family"
10563178,4.56e-10,4.31e-12,19.4231286,18.024218,1.95283047,"CD37","CD37 antigen"
10455738,4.6e-10,4.37e-12,19.4057981,18.010829,2.19144408,"SNX2","sorting nexin 2"
10404359,4.62e-10,4.42e-12,-19.392237,18.000344,-2.55600491,"MBOAT1","membrane bound O-acyltransferase domain containing 1"
10499378,4.94e-10,4.78e-12,-19.2878835,17.919422,-3.73430565,"SEMA4A","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"
10359849,4.94e-10,4.79e-12,-19.2831493,17.91574,-1.9095566,"UCK2","uridine-cytidine kinase 2"
10456522,4.94e-10,4.8e-12,19.2814343,17.914406,3.03991846,"TCF4","transcription factor 4"
10571302,5.01e-10,4.88e-12,-19.258227,17.896346,-3.46091714,"SARAF","store-operated calcium entry-associated regulatory factor"
10505791,5.16e-10,5.06e-12,-19.2127585,17.860898,-1.9046078,"FOCAD","focadhesin"
10541895,5.34e-10,5.25e-12,-19.1640711,17.82285,-2.43914883,"TNFRSF1A","tumor necrosis factor receptor superfamily, member 1a"
10362596,5.46e-10,5.4e-12,-19.1259903,17.793025,-2.81884571,"FYN","Fyn proto-oncogene"
10550730,5.64e-10,5.61e-12,19.0745827,17.75267,1.60923235,"ZFP296","zinc finger protein 296"
10579500,5.68e-10,5.68e-12,-19.0603814,17.741504,-2.02857273,"ABHD8","abhydrolase domain containing 8"
10607113,5.78e-10,5.81e-12,-19.0288436,17.716676,-1.90649717,"RGS3","regulator of G-protein signaling 3"
10550877,5.78e-10,5.82e-12,-19.0275111,17.715626,-3.36799933,"KCNN4","potassium intermediate"
10392142,5.79e-10,5.85e-12,19.0198259,17.709569,5.57220632,"CD79B","CD79B antigen"
10384458,6.02e-10,6.11e-12,18.964185,17.665648,3.99452195,"PLEK","pleckstrin"
10477649,6.2e-10,6.32e-12,-18.9199849,17.630668,-2.37700918,"ACSS2","acyl-CoA synthetase short-chain family member 2"
10561008,6.24e-10,6.39e-12,18.9044069,17.61832,4.69645516,"CEACAM1","carcinoembryonic antigen-related cell adhesion molecule 1"
10406254,6.24e-10,6.41e-12,18.9018483,17.616291,2.19548833,"ELL2","elongation factor RNA polymerase II 2"
10456745,6.37e-10,6.6e-12,-18.8633623,17.58574,-1.75913564,"SMAD7","SMAD family member 7"
10382912,6.56e-10,6.82e-12,-18.8204478,17.551601,-2.54077214,"SEPT9","septin 9"
10354753,6.76e-10,7.05e-12,-18.7771181,17.517055,-1.82338555,"BOLL","bol, boule-like (Drosophila)"
10394778,7.53e-10,7.88e-12,-18.6337811,17.40222,-2.42676121,"HPCAL1","hippocalcin-like 1"
10398907,7.77e-10,8.17e-12,18.5880634,17.365413,5.23761033,"PLD4","phospholipase D family, member 4"
10582997,8.03e-10,8.54e-12,18.5316013,17.319833,1.95341138,"CASP4","caspase 4, apoptosis-related cysteine peptidase"
10569319,8.53e-10,9.13e-12,-18.4452063,17.249829,-2.24616382,"CTSD","cathepsin D"
10588479,8.55e-10,9.2e-12,18.436569,17.242813,4.24444899,"TLR9","toll-like receptor 9"
10359982,8.83e-10,9.54e-12,18.3905623,17.205388,2.48690155,"ATF6","activating transcription factor 6"
10547177,8.98e-10,9.75e-12,18.3627598,17.182728,3.56965193,"RASSF4","Ras association (RalGDS"
10467139,8.98e-10,9.77e-12,-18.3600101,17.180485,-1.48561138,"LIPA","lysosomal acid lipase A"
10533213,9.66e-10,1.05e-11,-18.2641697,17.102103,-2.82037884,"OAS3","2'-5' oligoadenylate synthetase 3"
