"ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
10425040,5.25e-09,2.32e-11,-20.762656,16.5911035,-2.571802,"APOL7E","apolipoprotein L 7e"
10446907,5.37e-09,2.41e-11,-20.694785,16.5498307,-2.07426,"TTC27","tetratricopeptide repeat domain 27"
10421293,5.44e-09,2.47e-11,-20.659521,16.5283282,-3.2039695,"PPP3CC","protein phosphatase 3, catalytic subunit, gamma isoform"
10607870,5.56e-09,2.54e-11,-20.611337,16.4988833,-2.7674504,"TLR7","toll-like receptor 7"
10453062,6.04e-09,2.79e-11,20.461004,16.4065352,2.3767266,"ATL2","atlastin GTPase 2"
10475965,6.1e-09,2.91e-11,-20.391952,16.3638717,-2.3460377,"POLR1B","polymerase (RNA) I polypeptide B"
10360227,6.1e-09,2.91e-11,-20.390385,16.3629018,-2.1364594,"PEA15A","phosphoprotein enriched in astrocytes 15A"
10510129,6.11e-09,2.94e-11,20.37436,16.3529775,3.7214556,"DHRS3","dehydrogenase"
10600324,6.24e-09,3.03e-11,-20.326391,16.3232205,-1.9691579,"GM5879","predicted gene 5879"
10577190,6.31e-09,3.09e-11,-20.294701,16.3035207,-3.2427029,"RASA3","RAS p21 protein activator 3"
10583242,6.53e-09,3.25e-11,-20.213751,16.2530481,-2.5310231,"SESN3","sestrin 3"
10514713,6.73e-09,3.42e-11,20.131511,16.2015481,2.9582669,"WDR78","WD repeat domain 78"
10420497,6.73e-09,3.44e-11,-20.125384,16.1977021,-3.3394605,"PHF11C","PHD finger protein 11C"
10385511,6.73e-09,3.47e-11,-20.109268,16.1875801,-3.471075,"PSME2B","protease (prosome, macropain) activator subunit 2B"
10463911,6.73e-09,3.48e-11,-20.103708,16.1840863,-2.960944,"ADD3","adducin 3 (gamma)"
10572800,6.73e-09,3.51e-11,-20.090793,16.1759659,-2.9970369,"KLF2","Kruppel-like factor 2 (lung)"
10501048,6.76e-09,3.55e-11,-20.072613,16.1645263,-2.6905822,"2010016I18RIK","RIKEN cDNA 2010016I18 gene"
10396094,7.14e-09,3.81e-11,-19.962453,16.0949687,-3.3926604,"KLHDC2","kelch domain containing 2"
10379633,7.21e-09,3.88e-11,-19.933526,16.0766355,-5.1580257,"SLFN1","schlafen 1"
10565994,7.51e-09,4.08e-11,-19.855066,16.0267666,-5.2762927,"ART2B","ADP-ribosyltransferase 2b"
10539135,7.9e-09,4.47e-11,-19.710932,15.9346035,-2.5871798,"CAPG","capping protein (actin filament), gelsolin-like"
10585778,7.92e-09,4.51e-11,19.696509,15.925342,2.7536854,"SEMA7A","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A"
10582162,8.18e-09,4.76e-11,-19.612119,15.8710046,-2.6527262,"COTL1","coactosin-like 1 (Dictyostelium)"
10378833,8.82e-09,5.16e-11,-19.486223,15.7894793,-2.1337078,"SSH2","slingshot homolog 2 (Drosophila)"
10392261,8.94e-09,5.27e-11,-19.454332,15.7687388,-2.7401903,"SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
10376208,9.4e-09,5.62e-11,-19.356686,15.7050104,-2.4444014,"GM2A","GM2 ganglioside activator protein"
10438639,9.66e-09,5.81e-11,19.304211,15.6706219,2.6005851,"DGKG","diacylglycerol kinase, gamma"
10459669,1.18e-08,7.3e-11,-18.957549,15.4409353,-2.4973058,"RPL5","ribosomal protein L5"
10566585,1.26e-08,7.85e-11,-18.849364,15.3683497,-3.5644023,"GM1966","predicted gene 1966"
10607497,1.33e-08,8.41e-11,-18.746346,15.2988238,-2.1119537,"SUCLG2","succinate-Coenzyme A ligase, GDP-forming, beta subunit"
10469457,1.33e-08,8.46e-11,18.738502,15.2935137,2.9590497,"PLXDC2","plexin domain containing 2"
10566580,1.38e-08,8.96e-11,-18.652067,15.2348448,-3.5484706,"GM4759","GTPase, very large interferon inducible 1 pseudogene"
10378068,1.38e-08,9e-11,-18.644966,15.2300121,-2.4509974,"XAF1","XIAP associated factor 1"
10450694,1.38e-08,9.08e-11,-18.63212,15.221265,-2.2505564,"H2-T9","histocompatibility 2, T region locus 9"
10586744,1.44e-08,9.51e-11,18.564408,15.1750535,2.4202673,"ANXA2","annexin A2"
10534596,1.49e-08,9.95e-11,18.49681,15.1287443,1.8123499,"CUX1","cut-like homeobox 1"
10499378,1.5e-08,1.03e-10,-18.451773,15.0977932,-3.6854277,"SEMA4A","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"
10396402,1.53e-08,1.05e-10,-18.415406,15.0727426,-1.9372646,"PRKCH","protein kinase C, eta"
10517165,1.55e-08,1.07e-10,-18.387315,15.053358,-2.8461771,"CD52","CD52 antigen"
10460968,1.55e-08,1.08e-10,-18.382407,15.0499675,-2.1021731,"RASGRP2","RAS, guanyl releasing protein 2"
10568174,1.56e-08,1.09e-10,-18.369264,15.0408847,-2.0404032,"SPN","sialophorin"
10495147,1.56e-08,1.1e-10,-18.352772,15.0294784,-2.2863877,"DENND2D","DENN"
10351197,1.61e-08,1.14e-10,-18.297689,14.9913022,-1.9355874,"SELL","selectin, lymphocyte"
10606235,1.61e-08,1.15e-10,-18.285775,14.9830299,-2.368348,"ZDHHC15","zinc finger, DHHC domain containing 15"
10562192,1.61e-08,1.15e-10,-18.283815,14.9816684,-2.2649661,"FXYD5","FXYD domain-containing ion transport regulator 5"
10488655,1.64e-08,1.18e-10,18.252145,14.9596473,2.3177613,"BCL2L1","BCL2-like 1"
10512129,1.64e-08,1.19e-10,-18.240161,14.9513045,-1.8877358,"B4GALT1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
10362861,1.64e-08,1.21e-10,-18.217072,14.9352147,-1.7984738,"SCML4","sex comb on midleg-like 4 (Drosophila)"
10377804,1.66e-08,1.23e-10,-18.189698,14.9161113,-2.0353265,"ARRB2","arrestin, beta 2"
10517116,1.7e-08,1.27e-10,-18.141477,14.8823864,-2.1152323,"RPS6KA1","ribosomal protein S6 kinase polypeptide 1"
10373027,1.7e-08,1.27e-10,-18.137872,14.8798621,-2.2857894,"TSPAN31","tetraspanin 31"
10371217,1.7e-08,1.28e-10,-18.13359,14.876862,-1.9445382,"S1PR4","sphingosine-1-phosphate receptor 4"
10376324,1.73e-08,1.31e-10,-18.102143,14.8548089,-2.6145269,"GM12250","predicted gene 12250"
10542156,1.76e-08,1.33e-10,-18.071478,14.8332659,-2.5205546,"CLEC2D","C-type lectin domain family 2, member d"
10429520,1.82e-08,1.39e-10,18.008292,14.7887565,3.3311375,"LY6D","lymphocyte antigen 6 complex, locus D"
10356351,1.9e-08,1.47e-10,-17.927946,14.7319265,-1.6510991,"RPL6","ribosomal protein L6"
10358982,1.91e-08,1.49e-10,17.91173,14.7204244,2.1734845,"MR1","major histocompatibility complex, class I-related"
10566366,1.99e-08,1.56e-10,-17.843607,14.6719887,-2.0160444,"TRIM30D","tripartite motif-containing 30D"
10539042,2.04e-08,1.62e-10,-17.792488,14.6355175,-1.9620775,"POLR1A","polymerase (RNA) I polypeptide A"
10502299,2.12e-08,1.7e-10,-17.723691,14.5862637,-1.8409321,"NFKB1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
10450564,2.12e-08,1.7e-10,17.723332,14.5860056,1.7330622,"GTF2H4","general transcription factor II H, polypeptide 4"
10503723,2.21e-08,1.78e-10,-17.658125,14.5391394,-2.0580156,"MDN1","midasin AAA ATPase 1"
10346867,2.27e-08,1.84e-10,-17.611142,14.505261,-2.135331,"EEF1B2","eukaryotic translation elongation factor 1 beta 2"
10439249,2.3e-08,1.87e-10,-17.588568,14.488951,-2.2005615,"PARP14","poly (ADP-ribose) polymerase family, member 14"
10373407,2.31e-08,1.89e-10,-17.576691,14.4803607,-2.6202243,"ESYT1","extended synaptotagmin-like protein 1"
10430389,2.37e-08,1.96e-10,-17.525693,14.4434082,-1.8742443,"MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
10475435,2.4e-08,2e-10,-17.498787,14.4238681,-2.4832256,"RPS12","ribosomal protein S12"
10467842,2.41e-08,2.01e-10,-17.487868,14.4159297,-1.8929879,"GOT1","glutamic-oxaloacetic transaminase 1, soluble"
10503695,2.44e-08,2.04e-10,-17.466202,14.4001629,-3.1829651,"BACH2","BTB and CNC homology, basic leucine zipper transcription factor 2"
10457920,2.47e-08,2.09e-10,-17.437839,14.3794921,-1.9486273,"RPS25","ribosomal protein S25"
10515416,2.47e-08,2.09e-10,-17.432505,14.3756002,-1.9595893,"RPS8","ribosomal protein S8"
10388488,2.52e-08,2.14e-10,-17.40183,14.3531993,-2.8617773,"FAM101B","family with sequence similarity 101, member B"
10429160,2.55e-08,2.18e-10,-17.378549,14.3361706,-2.0546867,"ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
10518300,2.56e-08,2.2e-10,-17.36632,14.327216,-2.5525365,"TNFRSF1B","tumor necrosis factor receptor superfamily, member 1b"
10360373,2.59e-08,2.23e-10,-17.344099,14.3109294,-3.973402,"PYDC4","pyrin domain containing 4"
10582429,2.65e-08,2.29e-10,17.305513,14.2825979,2.1972808,"CBFA2T3","core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)"
10446615,2.73e-08,2.37e-10,-17.258349,14.2478796,-1.6712174,"GM4832","predicted gene 4832"
10580183,2.78e-08,2.44e-10,-17.222678,14.2215581,-1.9157759,"IER2","immediate early response 2"
10566583,2.78e-08,2.44e-10,-17.219712,14.2193668,-4.1343328,"GM8995","predicted gene 8995"
10533198,2.83e-08,2.5e-10,-17.18761,14.1956269,-2.4800837,"OAS2","2'-5' oligoadenylate synthetase 2"
10382449,3.08e-08,2.75e-10,-17.058763,14.0998875,-1.7261361,"RAB37","RAB37, member RAS oncogene family"
10346564,3.11e-08,2.79e-10,-17.038362,14.0846616,-1.7447336,"CASP8","caspase 8"
10444244,3.21e-08,2.9e-10,-16.984838,14.044626,-1.8731508,"TAP1","transporter 1, ATP-binding cassette, sub-family B (MDR"
10425049,3.33e-08,3.03e-10,-16.923402,13.9985155,-2.5956098,"APOL9A","apolipoprotein L 9a"
10413419,3.37e-08,3.09e-10,-16.900042,13.9809383,-2.0469187,"ARHGEF3","Rho guanine nucleotide exchange factor (GEF) 3"
10371356,3.47e-08,3.19e-10,-16.85484,13.9468566,-2.7940891,"APPL2","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
10576946,3.51e-08,3.24e-10,16.832791,13.930198,2.6507115,"LIG4","ligase IV, DNA, ATP-dependent"
10571984,3.59e-08,3.36e-10,-16.785402,13.8943207,-3.3217858,"DDX60","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60"
10563441,3.59e-08,3.36e-10,-16.784028,13.8932787,-1.8787618,"EMP3","epithelial membrane protein 3"
10422608,3.59e-08,3.37e-10,-16.780632,13.8907037,-1.8202746,"OXCT1","3-oxoacid CoA transferase 1"
10607865,3.6e-08,3.39e-10,-16.771727,13.8839484,-1.7319942,"TMSB4X","thymosin, beta 4, X chromosome"
10426042,3.69e-08,3.5e-10,-16.731814,13.853627,-1.8910667,"GRAMD4","GRAM domain containing 4"
10415282,3.71e-08,3.53e-10,-16.719283,13.8440918,-1.8965148,"PSME1","proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)"
10398267,3.76e-08,3.59e-10,-16.697606,13.8275808,-1.7556203,"EVL","Ena-vasodilator stimulated phosphoprotein"
10400635,3.81e-08,3.66e-10,-16.671673,13.8077998,-2.472955,"RPS29","ribosomal protein S29"
10430804,4.01e-08,3.88e-10,16.592926,13.7475438,1.6941485,"DESI1","desumoylating isopeptidase 1"
10408902,4.02e-08,3.92e-10,-16.578895,13.7367776,-1.7905485,"MCUR1","mitochondrial calcium uniporter regulator 1"
10493565,4.02e-08,3.94e-10,-16.573399,13.732558,-1.6082022,"ADAR","adenosine deaminase, RNA-specific"
10366848,4.1e-08,4.03e-10,-16.543508,13.7095833,-2.4151125,"B4GALNT1","beta-1,4-N-acetyl-galactosaminyl transferase 1"
10456001,4.2e-08,4.18e-10,-16.495125,13.6723074,-1.7443845,"RPS14","ribosomal protein S14"
10548976,4.25e-08,4.26e-10,-16.467469,13.6509511,-1.9561515,"RPL38","ribosomal protein L38"
10545125,4.31e-08,4.35e-10,-16.440225,13.629878,-1.9015419,"RPL23","ribosomal protein L23"
10435457,4.36e-08,4.44e-10,-16.41406,13.6096068,-2.0434692,"PARP9","poly (ADP-ribose) polymerase family, member 9"
10385500,4.4e-08,4.52e-10,-16.391126,13.5918117,-3.0495534,"IRGM1","immunity-related GTPase family M member 1"
10561956,4.4e-08,4.55e-10,-16.380845,13.583826,-2.2375138,"NOL11","nucleolar protein 11"
10541307,4.4e-08,4.58e-10,-16.374074,13.5785646,-1.950061,"USP18","ubiquitin specific peptidase 18"
10359422,4.5e-08,4.69e-10,-16.341949,13.5535704,-1.963781,"PRDX6","peroxiredoxin 6"
10415678,4.58e-08,4.82e-10,-16.306421,13.5258709,-1.8627804,"CAB39L","calcium binding protein 39-like"
10515613,4.64e-08,4.9e-10,16.284668,13.508882,2.5328646,"PTPRF","protein tyrosine phosphatase, receptor type, F"
10501179,4.64e-08,4.91e-10,-16.281339,13.5062802,-1.7603575,"RPL13","ribosomal protein L13"
10593205,4.72e-08,5.03e-10,-16.250719,13.4823225,-2.3332374,"REXO2","RNA exonuclease 2"
10494821,4.72e-08,5.04e-10,16.247969,13.4801686,2.5116589,"TSPAN2","tetraspanin 2"
10581505,4.93e-08,5.28e-10,-16.18598,13.4315211,-1.6786752,"RPL10","ribosomal protein L10"
10518455,5.04e-08,5.42e-10,16.153496,13.4059538,1.5763844,"AGTRAP","angiotensin II, type I receptor-associated protein"
10506274,5.37e-08,5.8e-10,16.065841,13.3367089,2.731607,"DNAJC6","DnaJ heat shock protein family (Hsp40) member C6"
10593988,5.57e-08,6.09e-10,16.002941,13.2867878,1.6402496,"CLK3","CDC-like kinase 3"
10549375,5.57e-08,6.1e-10,-15.999654,13.2841737,-1.5994795,"GM6654","predicted pseudogene 6654"
10413086,5.58e-08,6.21e-10,-15.977737,13.2667304,-1.9751677,"ADK","adenosine kinase"
10435982,5.58e-08,6.21e-10,-15.977504,13.2665442,-2.6609617,"BTLA","B and T lymphocyte associated"
10375515,5.58e-08,6.22e-10,-15.975289,13.26478,-1.9416725,"OLFR56","olfactory receptor 56"
10384154,5.6e-08,6.26e-10,-15.965982,13.2573641,-1.707246,"MYO1G","myosin IG"
10384725,5.68e-08,6.39e-10,-15.941496,13.2378335,-2.3025254,"REL","reticuloendotheliosis oncogene"
10474048,5.69e-08,6.44e-10,15.93088,13.229357,1.7511099,"SYT13","synaptotagmin XIII"
10523012,5.69e-08,6.46e-10,15.926166,13.2255909,1.8071697,"DCK","deoxycytidine kinase"
10381408,5.69e-08,6.51e-10,-15.917294,13.2185006,-1.9626309,"IFI35","interferon-induced protein 35"
10439402,5.69e-08,6.51e-10,-15.916462,13.2178349,-1.548729,"RPL9","ribosomal protein L9"
10536483,5.83e-08,6.76e-10,-15.868787,13.1796636,-2.280157,"TES","testis derived transcript"
10530145,5.88e-08,6.85e-10,-15.85233,13.166461,-2.4007627,"TLR1","toll-like receptor 1"
10406205,5.91e-08,6.92e-10,-15.838684,13.1555028,-1.9443477,"ERAP1","endoplasmic reticulum aminopeptidase 1"
10544525,6.32e-08,7.49e-10,-15.738835,13.0750384,-1.5972433,"PDIA4","protein disulfide isomerase associated 4"
10380260,6.45e-08,7.69e-10,-15.704712,13.0474241,-1.5915436,"TRIM25","tripartite motif-containing 25"
10479159,6.48e-08,7.77e-10,-15.691593,13.0367921,-2.3000799,"ZFP831","zinc finger protein 831"
10395259,6.48e-08,7.78e-10,-15.690167,13.0356359,-2.1303262,"NAMPT","nicotinamide phosphoribosyltransferase"
10420030,6.53e-08,7.86e-10,-15.676579,13.0246134,-2.6073968,"PSME2","proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
10462623,6.58e-08,7.95e-10,-15.663043,13.0136242,-3.918954,"IFIT1","interferon-induced protein with tetratricopeptide repeats 1"
10594320,6.66e-08,8.07e-10,-15.643501,12.9977414,-1.5992266,"GM10653","ribsomal protein S2 pseudogene"
10556463,6.69e-08,8.21e-10,15.621543,12.9798723,1.649524,"ARNTL","aryl hydrocarbon receptor nuclear translocator-like"
10517301,7.07e-08,8.84e-10,-15.528703,12.9040473,-1.5834533,"LDLRAP1","low density lipoprotein receptor adaptor protein 1"
10436209,7.07e-08,8.86e-10,-15.52665,12.902365,-1.7399149,"CBLB","Casitas B-lineage lymphoma b"
10415662,7.07e-08,8.86e-10,-15.526191,12.9019894,-2.1805869,"RCBTB1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1"
10393559,7.08e-08,8.94e-10,-15.514537,12.8924377,-1.7825742,"TIMP2","tissue inhibitor of metalloproteinase 2"
10408693,7.31e-08,9.34e-10,15.459748,12.8474407,4.2068535,"F13A1","coagulation factor XIII, A1 subunit"
10568668,7.31e-08,9.36e-10,15.458018,12.8460174,1.8171461,"ADAM12","a disintegrin and metallopeptidase domain 12 (meltrin alpha)"
10464583,7.31e-08,9.42e-10,-15.45023,12.8396082,-2.0261084,"GSTP1","glutathione S-transferase, pi 1"
10513692,7.43e-08,9.6e-10,15.425945,12.819601,1.5860488,"WHRN","whirlin"
