"ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
10468311,3.95e-05,2.84e-07,8.793,7.180723,1.3872654,"SH3PXD2A","SH3 and PX domains 2A"
10406581,3.95e-05,2.85e-07,-8.790644,7.177387,-2.2875949,"DHFR","dihydrofolate reductase"
10359890,3.95e-05,2.85e-07,-8.790641,7.177383,-3.6697539,"NUF2","NUF2, NDC80 kinetochore complex component"
10376796,3.95e-05,2.87e-07,8.785845,7.170589,1.8994962,"GRAP","GRB2-related adaptor protein"
10404051,3.95e-05,2.87e-07,-8.785594,7.170233,-2.4762127,"HIST1H4D","histone cluster 1, H4d"
10580061,3.95e-05,2.9e-07,8.777969,7.159426,1.6017857,"IL27RA","interleukin 27 receptor, alpha"
10557009,3.95e-05,2.92e-07,-8.773695,7.153365,-1.6336051,"EEF2K","eukaryotic elongation factor-2 kinase"
10376507,3.98e-05,2.98e-07,-8.75825,7.131444,-1.4346771,"4933439C10RIK","RIKEN cDNA 4933439C10 gene"
10397818,3.98e-05,3e-07,-8.754607,7.126269,-0.9087418,"CPSF2","cleavage and polyadenylation specific factor 2"
10391577,3.98e-05,3e-07,-8.754308,7.125844,-1.1779558,"HDAC5","histone deacetylase 5"
10593887,3.98e-05,3.02e-07,-8.750516,7.120456,-1.6344475,"NEIL1","nei endonuclease VIII-like 1 (E. coli)"
10409190,4.2e-05,3.2e-07,-8.708943,7.061259,-2.6855887,"CENPP","centromere protein P"
10444229,4.38e-05,3.4e-07,8.668386,7.003296,2.2245345,"H2-DMA","histocompatibility 2, class II, locus DMa"
10404061,4.38e-05,3.41e-07,-8.665224,6.998769,-3.1024924,"HIST1H2BB","histone cluster 1, H2bb"
10474201,4.39e-05,3.45e-07,8.657296,6.987411,2.3166844,"LMO2","LIM domain only 2"
10384154,4.42e-05,3.52e-07,8.642659,6.96642,1.2274891,"MYO1G","myosin IG"
10573261,4.42e-05,3.53e-07,-8.642429,6.966089,-2.5892354,"ASF1B","anti-silencing function 1B histone chaperone"
10605256,4.42e-05,3.53e-07,8.641172,6.964285,1.0677007,"FLNA","filamin, alpha"
10591739,4.44e-05,3.57e-07,8.634421,6.954593,1.1162372,"ACP5","acid phosphatase 5, tartrate resistant"
10585586,4.45e-05,3.59e-07,-8.630202,6.948534,-1.6565057,"UBE2S","ubiquitin-conjugating enzyme E2S"
10401737,4.48e-05,3.63e-07,8.621629,6.936213,1.207864,"TMED8","transmembrane emp24 domain containing 8"
10487480,4.64e-05,3.78e-07,-8.59388,6.896267,-4.0741508,"BUB1","BUB1, mitotic checkpoint serine"
10432511,4.66e-05,3.84e-07,-8.583467,6.881251,-2.7814331,"RACGAP1","Rac GTPase-activating protein 1"
10540999,4.66e-05,3.84e-07,-8.583078,6.880691,-2.229017,"H2AFZ","H2A histone family, member Z"
10545173,4.66e-05,3.85e-07,8.581575,6.878521,3.442699,"IGKV10-96","immunoglobulin kappa variable 10-96"
10408266,4.66e-05,3.87e-07,-8.578431,6.873985,-1.474854,"HIST1H2BA","histone cluster 1, H2ba"
10487930,4.71e-05,3.95e-07,-8.563421,6.852306,-2.2728758,"PCNA","proliferating cell nuclear antigen"
10497520,4.75e-05,4.02e-07,-8.55178,6.835474,-3.1782377,"ECT2","ect2 oncogene"
10547943,4.85e-05,4.13e-07,-8.534583,6.810574,-2.5589878,"NCAPD2","non-SMC condensin I complex, subunit D2"
10497237,4.95e-05,4.23e-07,8.517527,6.785841,0.9673366,"PAG1","phosphoprotein associated with glycosphingolipid microdomains 1"
10496015,4.96e-05,4.26e-07,-8.513352,6.779782,-1.5106746,"PLA2G12A","phospholipase A2, group XIIA"
10444291,4.97e-05,4.3e-07,8.50635,6.769613,2.6847273,"H2-AB1","histocompatibility 2, class II antigen A, beta 1"
10471505,4.97e-05,4.31e-07,8.50537,6.768189,0.8951045,"SH2D3C","SH2 domain containing 3C"
10394978,5.19e-05,4.52e-07,-8.47274,6.720717,-3.6218624,"RRM2","ribonucleotide reductase M2"
10397645,5.21e-05,4.64e-07,8.454555,6.694199,1.7170878,"GPR65","G-protein coupled receptor 65"
10492983,5.21e-05,4.65e-07,8.452743,6.691556,1.8554508,"FCRL5","Fc receptor-like 5"
10455372,5.21e-05,4.67e-07,-8.45025,6.687916,-1.2870313,"C330007P06RIK","RIKEN cDNA C330007P06 gene"
10492628,5.21e-05,4.69e-07,8.446758,6.682817,1.3852707,"SERPINI1","serine (or cysteine) peptidase inhibitor, clade I, member 1"
10575733,5.21e-05,4.7e-07,-8.445332,6.680735,-2.9069158,"CENPN","centromere protein N"
10420320,5.21e-05,4.71e-07,-8.443926,6.678682,-1.3765206,"CENPJ","centromere protein J"
10586448,5.21e-05,4.72e-07,-8.442673,6.67685,-3.8879442,"2810417H13RIK","RIKEN cDNA 2810417H13 gene"
10592154,5.23e-05,4.79e-07,-8.433008,6.662725,-1.3473618,"HYLS1","hydrolethalus syndrome 1"
10384378,5.35e-05,4.91e-07,-8.415549,6.637176,-0.9157177,"DDC","dopa decarboxylase"
10604735,5.42e-05,5e-07,-8.40414,6.62046,-1.2100312,"RBMX","RNA binding motif protein, X chromosome"
10411235,5.47e-05,5.07e-07,-8.393881,6.605413,-1.7627052,"IQGAP2","IQ motif containing GTPase activating protein 2"
10495993,5.55e-05,5.18e-07,-8.380473,6.585728,-2.2936197,"ELOVL6","ELOVL family member 6, elongation of long chain fatty acids (yeast)"
10496091,5.55e-05,5.21e-07,-8.376188,6.579432,-2.5325169,"LEF1","lymphoid enhancer binding factor 1"
10582862,5.55e-05,5.23e-07,8.373773,6.575883,1.434834,"SP140","Sp140 nuclear body protein"
10361375,5.55e-05,5.23e-07,-8.373507,6.575492,-2.7339147,"FBXO5","F-box protein 5"
10453049,5.63e-05,5.34e-07,-8.358954,6.554084,-1.9588256,"CDC42EP3","CDC42 effector protein (Rho GTPase binding) 3"
10425053,5.63e-05,5.35e-07,8.358227,6.553014,1.7497618,"NCF4","neutrophil cytosolic factor 4"
10471424,5.71e-05,5.45e-07,8.345675,6.534527,1.8795571,"FAM102A","family with sequence similarity 102, member A"
10599461,5.72e-05,5.49e-07,-8.341321,6.52811,-0.9348051,"CALM2","calmodulin 2"
10357043,5.73e-05,5.52e-07,8.337185,6.522012,2.0701177,"BCL2","B cell leukemia"
10542079,5.73e-05,5.55e-07,-8.334024,6.51735,-2.6306026,"FOXM1","forkhead box M1"
10357553,5.81e-05,5.64e-07,8.322794,6.500775,0.839135,"IL24","interleukin 24"
10444752,5.81e-05,5.7e-07,8.316123,6.490921,3.2407955,"LTB","lymphotoxin B"
10384656,5.81e-05,5.75e-07,-8.309446,6.481053,-1.0237924,"B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
10454831,5.81e-05,5.75e-07,-8.309407,6.480995,-0.9666123,"PAIP2","polyadenylate-binding protein-interacting protein 2"
10379127,5.81e-05,5.76e-07,-8.308524,6.47969,-3.2720001,"SPAG5","sperm associated antigen 5"
10471945,5.82e-05,5.8e-07,-8.304373,6.473551,-1.5942257,"ZEB2OS","zinc finger E-box binding homeobox 2, opposite strand"
10469828,5.85e-05,5.84e-07,8.299232,6.465945,1.1739134,"PSD4","pleckstrin and Sec7 domain containing 4"
10369815,5.89e-05,5.91e-07,-8.291429,6.454395,-3.1390742,"CDK1","cyclin-dependent kinase 1"
10362520,5.93e-05,5.99e-07,-8.282673,6.441423,-1.1731461,"HDAC2","histone deacetylase 2"
10350392,5.93e-05,6e-07,-8.281695,6.439974,-3.0922089,"ASPM","asp (abnormal spindle)-like, microcephaly associated (Drosophila)"
10591781,5.95e-05,6.04e-07,-8.277156,6.433245,-3.4209509,"ANLN","anillin, actin binding protein"
10363894,5.99e-05,6.12e-07,-8.268335,6.420162,-0.9491596,"IPMK","inositol polyphosphate multikinase"
10485183,5.99e-05,6.13e-07,8.267286,6.418605,0.8690371,"SLC35C1","solute carrier family 35, member C1"
10432398,5.99e-05,6.15e-07,-8.264206,6.414034,-1.6428006,"TUBA1C","tubulin, alpha 1C"
10519105,5.99e-05,6.18e-07,8.261256,6.409654,0.9799178,"SKI","ski sarcoma viral oncogene homolog (avian)"
10521090,6.03e-05,6.27e-07,-8.252167,6.396153,-2.5598123,"TACC3","transforming, acidic coiled-coil containing protein 3"
10462818,6.2e-05,6.47e-07,8.231209,6.36498,1.2465724,"HHEX","hematopoietically expressed homeobox"
